year,age,goals,pim,assists,plus_minus,league,games_played,team,points
2000-01,14,7,20,8,0,CBHL,27,Calgary Hawks,15
2001-02,15,5,42,18,0,CBHL,27,Calgary Rangers,23
2002-03,16,2,4,1,-6,WHL,50,Calgary Hitmen,3
2003-04,17,11,33,24,28,WHL,72,Calgary Hitmen,35
2003-04,17,0,2,0,5,WJ18-A,7,Canada,0
2004-05,18,2,31,27,-7,WHL,72,Calgary Hitmen,29
2005-06,19,7,36,33,20,WHL,68,Calgary Hitmen,40
2006-07,20,2,39,10,20,AHL,44,Hershey Bears,12
2007-08,21,0,0,0,1,AHL,1,Hershey Bears,0
2013-14,27,2,32,11,10,AHL,67,Manchester Monarchs,13
2014-15,28,3,30,13,17,AHL,52,Manchester Monarchs,16
