game_winning_goals,shotsPercentage,plus_minus,shots,power_play_goals,age,average_ice_time,games_played,assists,year,points,shorthanded_goals,goals,even_strength_goals,team,win,pim,total_ice_time,league
0,50.0,2,2,0,21,,6,1,1988-89,2,0,1,1,MTL,,4,,NHL
0,0.0,6,11,0,22,,10,1,1989-90,1,0,0,0,MTL,,18,,NHL
0,0.0,2,8,0,23,,10,1,1990-91,1,0,0,0,MTL,,21,,NHL
0,0,2,0,0,25,,2,0,1992-93,0,0,0,0,MTL,SC,0,,NHL
0,0.0,-1,2,0,27,,3,0,1994-95,0,0,0,0,STL,,4,,NHL
0,0,0,0,0,29,,3,0,1996-97,0,0,0,0,EDM,,0,,NHL
