pim,team,assists,plus_minus,points,league,games_played,year,age,goals
5,Winnipeg Rangers,1,0,1,MJHL,3,1961-62,17,0
12,Brandon Wheat Kings,0,0,0,MJHL,5,1962-63,18,0
12,Brandon Wheat Kings,0,0,0,M-Cup,5,1962-63,18,0
11,Winnipeg Rangers,2,0,2,MJHL,4,1963-64,19,0
0,Winnipeg Maroons,0,0,1,MHL-Sr.,3,1963-64,19,1
0,St. Paul Rangers,0,0,0,CPHL,1,1964-65,20,0
17,Minnesota Rangers,0,0,1,CPHL,7,1965-66,21,1
2,Omaha Knights,0,0,1,CPHL,5,1966-67,22,1
22,Quebec Aces,7,0,8,AHL,15,1967-68,23,1
8,Quebec Aces,8,0,16,AHL,15,1968-69,24,8
2,Cincinnati Swords,8,0,11,AHL,10,1971-72,27,3
