average_ice_time,points,game_winning_goals,shorthanded_goals,league,age,even_strength_assists,pim,plus_minus,shots,even_strength_goals,power_play_goals,shorthanded_assists,power_play_assists,year,team,goals,assists,awards,shotsPercentage,total_ice_time,games_played
,0,0,0,NHL,23,0,0,-1,0,0,0,0,0,1967-68,PHI,0,0,[],0,,1
,25,0,1,NHL,25,5,20,-7,98,3,3,0,13,1969-70,PHI,7,18,[],7.1,,61
,0,0,0,NHL,26,0,0,0,2,0,0,0,0,1970-71,BUF,0,0,[],0.0,,2
,1,0,0,NHL,27,1,6,-7,8,0,0,0,0,1971-72,BUF,0,1,[],0.0,,10
,40,0,0,WHA,28,0,66,0,0,5,1,0,0,1972-73,MFS,6,34,[],0,,0
,36,0,0,WHA,29,0,34,0,0,4,4,0,0,1973-74,MFS,8,28,[],0,,71
,45,0,0,WHA,30,0,36,3,143,6,2,0,0,1974-75,MFS,8,37,[],5.6,,76
,34,0,0,WHA,31,0,30,-22,125,2,3,0,0,1975-76,TOT,5,29,[],4.0,,59
,17,0,0,WHA,31,0,18,-21,62,0,2,0,0,1975-76,CLC,2,15,[],3.2,,23
,17,0,0,WHA,31,0,12,-1,63,2,1,0,0,1975-76,CNS,3,14,[],4.8,,36
,7,0,0,WHA,32,0,8,2,33,1,0,0,0,1976-77,BRB,1,6,[],3.0,,23
