year,age,goals,pim,assists,plus_minus,league,games_played,team,points
2000-01,14,32,0,46,0,ON-Jr.A,49,Syracuse Jr. Crunch,78
2001-02,15,41,93,47,0,ON-Jr.A,47,Syracuse Jr. Crunch,88
2002-03,16,26,25,48,-17,OHL,65,Mississauga IceDogs,74
2003-04,17,0,8,0,0,U-18,2,U.S. National Team Development Program,0
2003-04,17,30,18,45,15,OHL,63,2 Teams,75
2003-04,17,2,0,4,1,OHL,3,Mississauga IceDogs,6
2003-04,17,28,18,41,14,OHL,60,London Knights,69
2004-05,18,41,54,49,36,OHL,62,London Knights,90
2004-05,18,4,2,1,-2,WJC-A,7,United States,5
2005-06,19,57,74,88,17,OHL,57,London Knights,145
2005-06,19,1,4,5,0,WJC-A,7,United States,6
2006-07,20,17,36,36,0,AHL,69,Wilkes-Barre Penguins,53
2007-08,21,23,64,53,-15,AHL,78,Springfield Falcons,76
2008-09,22,7,50,35,-26,AHL,69,Springfield Falcons,42
2010-11,24,0,0,1,1,AHL,1,Bridgeport Sound Tigers,1
2011-12,25,19,46,22,0,Sweden,55,MODO Hockey Ornskoldsvik,41
2012-13,26,1,6,5,0,KHL,21,Dynamo Riga,6
2012-13,26,0,0,0,0,Belarus,1,Metalurgs Liepaja,0
2012-13,26,9,16,27,17,Austria,26,EC Red Bull Salzburg,36
