pim,team,assists,plus_minus,points,league,games_played,year,age,goals
40,Fort St. John Flyers,26,0,35,Minor-BC,40,1994-95,14,9
70,Fort St. John Flyers,52,0,105,Minor-BC,60,1995-96,15,53
19,Prince George Spruce Kings,7,0,10,BCHL,49,1996-97,16,3
22,Prince George Spruce Kings,33,0,43,BCJHL,59,1997-98,17,10
0,Prince George Spruce Kings,46,0,73,BCHL,59,1998-99,18,27
20,Michigan State Spartans,9,0,14,CCHA,42,1999-00,19,5
16,Michigan State Spartans,24,0,28,CCHA,42,2000-01,20,4
26,Michigan State Spartans,16,0,26,CCHA,41,2001-02,21,10
28,Michigan State Spartans,35,0,46,CCHA,39,2002-03,22,11
12,Lowell Lock Monsters,1,-4,1,AHL,7,2002-03,22,0
35,Lowell Lock Monsters,25,-20,35,AHL,79,2003-04,23,10
23,Lowell Lock Monsters,5,-4,6,AHL,32,2004-05,24,1
0,Florida Everblades,5,7,7,ECHL,14,2004-05,24,2
38,Manchester Monarchs,13,-12,18,AHL,62,2005-06,25,5
22,SCL Tigers Langnau,8,0,11,Swiss,30,2006-07,26,3
2,ERC Ingolstadt,3,0,4,Germany,15,2007-08,27,1
32,Anyang Halla,27,0,34,AsianHL,33,2008-09,28,7
16,Anyang Halla,16,0,23,AsianHL,18,2009-10,29,7
16,Anyang Halla,10,0,13,AsianHL,22,2010-11,30,3
