pim,team,assists,plus_minus,points,league,games_played,year,age,goals
0,Nichols High School,113,0,197,High-NY,60,1985-86,16,84
0,Nichols High School,84,0,137,High-NY,58,1986-87,17,53
16,Harvard Crimson,23,0,33,ECAC,30,1987-88,18,10
36,Harvard Crimson,48,0,63,ECAC,34,1988-89,19,15
0,United States,4,0,5,WJC-A,7,1988-89,19,1
22,Harvard Crimson,18,0,35,ECAC,28,1989-90,20,17
2,Harvard Crimson,38,0,62,ECAC,27,1990-91,21,24
16,Rochester Americans,61,0,98,AHL,77,1991-92,22,37
32,Rochester Americans,67,0,102,AHL,64,1992-93,23,35
6,United States,9,0,11,Nat-Tm,18,1993-94,24,2
34,Leksands IF,18,0,32,Sweden,39,1993-94,24,14
0,United States,4,0,6,Olympics,8,1993-94,24,2
2,United States,0,0,1,WC-A,7,1993-94,24,1
83,Detroit Vipers,59,0,81,IHL,73,1994-95,25,22
38,Detroit Vipers,56,0,78,IHL,75,1995-96,26,22
54,Detroit Vipers,51,0,72,IHL,72,1996-97,27,21
10,Detroit Vipers,30,-4,41,IHL,35,1997-98,28,11
33,Detroit Vipers,31,15,58,IHL,59,1998-99,29,27
14,Detroit Vipers,22,-10,27,IHL,41,1999-00,30,5
