year,age,goals,pim,assists,plus_minus,league,games_played,team,points
2000-01,15,6,38,15,0,QAAA,42,Gatineau Intrepide,21
2001-02,16,2,28,12,16,QMJHL,59,Halifax Mooseheads,14
2002-03,17,4,64,30,31,QMJHL,71,Halifax Mooseheads,34
2003-04,18,10,44,26,23,QMJHL,57,Cape Breton Screaming Eagles,36
2004-05,19,15,46,23,18,QMJHL,68,Halifax Mooseheads,38
2005-06,20,7,82,26,6,AHL,75,Philadelphia Phantoms,33
2006-07,21,1,2,2,4,AHL,6,Philadelphia Phantoms,3
2007-08,22,8,31,30,-10,AHL,54,2 Teams,38
2007-08,22,8,31,30,-8,AHL,53,Philadelphia Phantoms,38
2007-08,22,0,0,0,-2,AHL,1,Norfolk Admirals,0
2011-12,26,8,20,13,10,AHL,43,Wilkes-Barre Penguins,21
2012-13,27,1,4,1,0,KHL,11,HC Lev Praha,2
