giveaways,league,games_played,game_winning_goals,age,faceoff_loses,total_shots,shots,points,hits,power_play_assists,total_ice_time,team,takeaways,faceoff_percentage,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,faceoff_wins,shorthanded_goals,year,blocks,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
0,NHL,6,0,20,0,0,9,0,0,0,57,PHI,0,0,[],0.0,0,0,-2,0,0,0,2005-06,0,9:33,0,4,0,0
0,NHL,62,0,21,0,0,56,22,0,6,1146,PHI,0,0,[],5.4,2,19,-19,3,0,0,2006-07,0,18:29,1,17,0,13
10,NHL,24,1,22,0,49,24,6,35,0,490,TOT,5,0,[],12.5,2,3,-12,3,0,0,2007-08,38,20:25,1,10,0,3
1,NHL,4,0,22,0,6,3,0,2,0,52,PHI,1,0,[],0.0,0,0,-3,0,0,0,2007-08,4,13:02,0,2,0,0
9,NHL,20,1,22,0,43,21,6,33,0,438,TBL,4,0,[],14.3,2,3,-9,3,0,0,2007-08,34,21:54,1,8,0,3
36,NHL,47,1,23,0,151,72,14,49,4,887,OTT,9,0,[],8.3,0,8,-2,6,0,0,2008-09,52,18:52,6,8,0,4
33,NHL,54,1,24,0,145,71,15,70,4,993,TOT,17,0,[],5.6,3,11,0,4,0,0,2009-10,77,18:23,1,26,0,7
32,NHL,45,1,24,0,127,64,15,55,4,857,OTT,17,0,[],6.3,3,11,-2,4,0,0,2009-10,62,19:03,1,20,0,7
1,NHL,9,0,24,0,18,7,0,15,0,136,CAR,0,0,[],0.0,0,0,2,0,0,0,2009-10,15,15:04,0,6,0,0
28,NHL,43,1,25,0,116,49,8,55,0,706,MTL,9,0,[],6.1,1,5,0,3,0,0,2010-11,59,16:26,2,17,0,5
3,NHL,17,0,26,0,19,10,4,12,0,223,PIT,4,0,[],0.0,0,4,4,0,0,0,2011-12,14,13:09,0,4,0,4
