year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1991-92,16,1,0,3,0,Czech-Jr.,18,Motor Ceske Budejovice Jr.,4
1992-93,17,2,12,9,0,Czech,42,Motor Ceske Budejovice,11
1992-93,17,2,6,0,0,WJC-A,7,Czech Republic,2
1993-94,18,3,2,2,0,CzRep,12,HC Ceske Budejovice,5
1994-95,19,2,15,2,0,IHL,15,Detroit Vipers,4
1995-96,20,1,2,3,0,WC-A,8,Czech Republic,4
1996-97,21,0,0,0,0,W-Cup,3,Czech Republic,0
2003-04,28,0,2,3,2,AHL,3,Milwaukee Admirals,3
2004-05,29,2,8,6,0,CzRep-2,16,HC Ceske Budejovice,8
2005-06,30,0,73,3,0,Sweden,36,Sodertalje SK,3
