pim,team,assists,plus_minus,points,league,games_played,year,age,goals
0,Verdun Jr. Maple Leafs,0,0,0,QJHL,1,1949-50,17,0
7,Verdun LaSalle,0,0,1,QJHL,3,1950-51,18,1
4,Boston Olympics,0,0,1,EAHL,2,1951-52,19,1
22,Cincinnati Mohawks,5,0,9,IHL,9,1952-53,20,4
46,Matane Red Rockets,14,0,25,Al-Cup,16,1953-54,21,11
20,Chicoutimi Sagueneens,4,0,5,QHL,7,1954-55,22,1
27,Providence Reds,5,0,8,AHL,9,1955-56,23,3
27,Providence Reds,0,0,1,AHL,4,1956-57,24,1
11,Providence Reds,1,0,3,AHL,5,1957-58,25,2
15,Springfield Indians,3,0,8,AHL,8,1959-60,27,5
8,Providence Reds,1,0,1,AHL,3,1961-62,29,0
10,Providence Reds,2,0,3,AHL,6,1962-63,30,1
4,Providence Reds,1,0,3,AHL,3,1963-64,31,2
10,Baltimore Clippers,3,0,6,AHL,13,1966-67,34,3
10,Baltimore Clippers,0,0,1,AHL,4,1968-69,36,1
2,Baltimore Clippers,1,0,3,AHL,5,1969-70,37,2
4,Baltimore Clippers,1,0,1,AHL,6,1970-71,38,0
14,Baltimore Clippers,5,0,11,AHL,18,1971-72,39,6
