pim,team,assists,plus_minus,points,league,games_played,year,age,goals
27,Kamloops Chiefs,1,0,1,WCJHL,3,1974-75,17,0
0,Kamloops Chiefs,0,0,0,WCJHL,1,1975-76,18,0
2,Kamloops Chiefs,1,0,2,WCJHL,6,1976-77,19,1
29,Fort Worth Texans,0,0,0,CHL,9,1977-78,20,0
