year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1976-77,19,2,0,2,0,WJC-A,4,Czechoslovakia,4
1977-78,20,0,4,1,0,Czech,5,Dukla Jihlava,1
1978-79,21,22,0,12,0,Czech,44,Dukla Jihlava,34
1979-80,22,19,0,28,0,Czech,44,Sparta CKD Praha,47
1980-81,23,23,0,22,0,Czech,44,Sparta CKD Praha,45
1981-82,24,16,50,22,0,Czech,39,Sparta CKD Praha,38
1981-82,24,0,0,0,0,WEC-A,5,Czechoslovakia,0
1986-87,29,2,0,6,0,AHL,8,Newmarket Saints,8
1988-89,31,14,8,16,0,AHL,38,Newmarket Saints,30
1989-90,32,26,40,47,0,AHL,72,Newmarket Saints,73
1990-91,33,11,35,22,0,Germany,30,2 Teams,33
1990-91,33,6,23,17,0,Germany,20,EC Hedos Munchen,23
1990-91,33,5,12,5,0,Germany,10,EHC Freiburg,10
1991-92,34,21,34,26,0,Germany,41,EHC Freiburg,47
1991-92,34,0,0,0,0,Swiss,1,EHC Kloten,0
1992-93,35,3,10,8,0,Swiss,13,HC Ajoie,11
1992-93,35,5,10,5,0,Germany,15,Krefelder EV,10
1993-94,36,10,25,25,0,Germany,42,Krefelder EV,35
1994-95,37,7,8,6,0,Germany,19,Krefelder EV,13
1995-96,38,9,22,34,0,Germany,47,Krefelder EV Pinguine,43
1996-97,39,21,34,17,0,Germany,51,Krefeld Pinguine,38
