league,games_played,game_winning_goals,age,shots,points,power_play_assists,total_ice_time,team,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,shorthanded_goals,year,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
NHL,1,0,20,0,0,0,,DET,[],0,0,0,0,0,0,1949-50,,0,0,0,0
NHL,28,0,22,0,9,0,,DET,[],0,0,5,0,4,0,1951-52,,0,18,0,0
NHL,0,0,23,0,42,0,,DET,[],0,0,19,0,23,0,1952-53,,0,22,0,0
NHL,70,0,24,0,34,0,,DET,[],0,0,17,0,17,0,1953-54,,0,22,0,0
NHL,70,0,25,0,27,0,,DET,[],0,0,15,0,12,0,1954-55,,0,14,0,0
NHL,70,0,26,0,33,0,,CBH,"[{'link': '/awards/voting-1956.html#byng', 'name': 'Byng-3'}, {'link': '/awards/voting-1956.html#hart', 'name': 'Hart-6'}]",0,0,9,0,24,0,1955-56,,0,12,0,0
NHL,0,0,27,0,48,0,,CBH,[],0,0,30,0,18,0,1956-57,,0,24,0,0
NHL,0,0,28,0,39,0,,DET,[],0,0,27,0,12,0,1957-58,,0,14,0,0
NHL,0,0,29,0,28,0,,DET,[],0,0,17,0,11,0,1958-59,,0,18,0,0
NHL,0,0,30,0,31,0,,TOR,[],0,0,16,0,15,0,1959-60,,0,8,0,0
NHL,59,0,31,0,27,0,,TOT,[],0,0,13,0,14,0,1960-61,,0,24,0,0
NHL,3,0,31,0,1,0,,TOR,[],0,0,1,0,0,0,1960-61,,0,0,0,0
NHL,56,0,31,0,26,0,,NYR,[],0,0,12,0,14,0,1960-61,,0,24,0,0
NHL,40,0,32,0,14,0,,NYR,[],0,0,3,0,11,0,1961-62,,0,14,0,0
