bad_start,shutouts,points,goals_allowed_average,goals_saved_aboved_average,shots_againist,league,games_started,age,good_start_precentages,saves,pim,goals,good_starts,goals_allowed_precentage,goals_allowed,saves_percentage,year,team,loses,assists,ties,wins,games_played,minutes
0,3,0,3.51,0,0,QJHL,0,19,0,0,0,0,0,0,172,0,1961-62,Victoriaville Bruins,19,0,2,28,49,2940
0,3,0,2.92,0,0,OHA-Jr.,0,20,0,0,0,0,0,0,146,0,1962-63,Niagara Falls Flyers,0,0,0,0,50,3000
0,1,0,3.73,0,0,CPHL,0,21,0,0,0,0,0,0,235,0,1963-64,Minneapolis Bruins,27,0,6,30,63,3780
0,1,0,3.47,0,0,CPHL,0,22,0,0,0,0,0,0,229,0,1964-65,Memphis Wings,32,0,9,25,66,3960
0,7,0,2.99,0,0,AHL,0,23,0,0,0,0,0,0,196,0,1965-66,Pittsburgh Hornets,30,0,1,34,66,3932
0,2,0,2.71,0,0,AHL,0,24,0,0,0,0,0,0,76,0,1966-67,Pittsburgh Hornets,6,0,4,18,28,1680
0,0,0,4.50,0,0,CPHL,0,24,0,0,0,0,0,0,72,0,1966-67,Memphis Wings,9,0,3,4,16,960
0,0,0,3.44,0,0,CPHL,0,25,0,0,0,0,0,0,39,0,1967-68,Fort Worth Wings,7,0,0,4,12,680
0,2,0,3.01,0,0,WHL,0,26,0,0,0,0,0,0,154,0,1968-69,Vancouver Canucks,18,0,9,25,53,3073
0,3,0,2.89,0,0,WHL,0,27,0,0,0,0,0,0,171,0,1969-70,Vancouver Canucks,14,0,6,41,62,3556
0,0,0,3.25,0,0,AHL,0,28,0,0,0,0,0,0,13,0,1970-71,Rochester Americans,1,0,3,0,4,240
0,0,0,4.41,0,0,SHL,0,31,0,0,0,0,0,0,18,0,1973-74,Roanoke Valley Rebels,0,0,0,0,4,245
