average_ice_time,total_shots,points,game_winning_goals,shorthanded_goals,blocks,league,age,even_strength_assists,faceoff_wins,pim,plus_minus,shots,faceoff_percentage,even_strength_goals,faceoff_loses,power_play_goals,shorthanded_assists,power_play_assists,takeaways,year,team,goals,hits,assists,giveaways,shotsPercentage,total_ice_time,games_played,awards
13:56,3,2,0,0,4,NHL,22,2,0,2,2,2,0,0,0,0,0,0,1,2007-08,PIT,0,1,2,0,0.0,42,3,[]
18:18,138,20,0,0,49,NHL,23,10,0,16,5,61,0,2,0,4,0,4,9,2008-09,PIT,6,30,14,24,9.8,824,45,[]
21:25,233,37,0,0,93,NHL,24,14,0,22,7,98,0,6,0,2,0,15,12,2009-10,PIT,8,48,29,48,8.2,1478,69,[]
22:14,371,46,4,0,106,NHL,25,15,0,40,20,162,0,7,0,7,0,17,14,2010-11,TOT,14,75,32,56,8.6,1846,0,[]
20:46,254,31,4,0,74,NHL,25,9,0,28,20,101,0,5,0,4,0,13,8,2010-11,PIT,9,51,22,31,8.9,1246,60,[]
26:04,138,15,0,0,32,NHL,25,6,0,12,0,61,0,2,0,3,0,4,6,2010-11,DAL,5,24,10,25,8.2,600,23,[]
22:46,338,30,1,0,93,NHL,26,13,0,16,0,140,0,7,0,2,1,7,19,2011-12,DAL,9,49,21,46,6.4,1617,71,[]
22:23,202,27,0,0,66,NHL,27,12,0,18,4,80,0,3,0,0,1,11,5,2012-13,DAL,3,56,24,38,3.8,1052,47,[]
24:19,294,42,0,0,153,NHL,28,24,0,28,9,141,0.0,3,1,3,0,12,18,2013-14,DAL,6,92,36,86,4.3,1969,81,[]
23:49,282,36,0,0,157,NHL,29,22,0,24,0,122,0,4,0,0,2,8,30,2014-15,DAL,4,100,32,83,3.3,1929,81,[]
23:50,298,37,1,0,159,NHL,30,27,0,34,21,127,0,4,0,1,1,4,18,2015-16,DAL,5,100,32,73,3.9,1954,82,[]
23:20,235,36,0,1,143,NHL,31,22,0,28,-9,112,0,4,0,1,1,7,15,2016-17,ARI,6,137,30,57,5.4,1913,0,[]
