pim,team,assists,plus_minus,points,league,games_played,year,age,goals
22,Grand Rapids Thunderhawks,20,0,34,High-MN,28,2002-03,17,14
16,Grand Rapids Thunderhawks,31,0,56,High-MN,26,2003-04,18,25
6,Sioux Falls Stampede,2,-5,2,USHL,10,2003-04,18,0
44,University of Minnesota,15,0,20,WCHA,33,2004-05,19,5
2,United States,1,-2,1,WJC-A,7,2004-05,19,0
63,University of Minnesota,28,0,39,WCHA,41,2005-06,20,11
51,University of Minnesota,30,0,39,WCHA,44,2006-07,21,9
53,Wilkes-Barre Penguins,28,15,38,AHL,70,2007-08,22,10
16,Wilkes-Barre Penguins,16,-1,18,AHL,26,2008-09,23,2
2,United States,4,7,5,WC-A,8,2011-12,26,1
