pim,team,assists,plus_minus,points,league,games_played,year,age,goals
48,North Bay Hoppers,7,0,12,NOHA,15,1983-84,15,5
81,North Bay Centennials,11,0,11,OHL,49,1985-86,17,0
138,North Bay Centennials,27,0,31,OHL,57,1986-87,18,4
8,United States,1,0,1,WJC-A,7,1986-87,18,0
176,North Bay Centennials,53,0,70,OHL,66,1987-88,19,17
45,North Bay Centennials,11,0,15,OHL,23,1988-89,20,4
2,United States,6,0,7,WJC-A,7,1988-89,20,1
13,Binghamton Whalers,2,0,2,AHL,5,1988-89,20,0
22,Springfield Indians,3,0,4,AHL,9,1990-91,22,1
6,United States,1,0,3,WC-A,6,1992-93,24,2
4,United States,0,0,0,WC-A,6,1997-98,29,0
