average_ice_time,points,game_winning_goals,shorthanded_goals,league,age,even_strength_assists,pim,plus_minus,shots,even_strength_goals,power_play_goals,shorthanded_assists,power_play_assists,year,team,goals,assists,awards,shotsPercentage,total_ice_time,games_played
,0,0,0,NHL,20,0,6,-1,1,0,0,0,0,1988-89,HAR,0,0,[],0.0,,5
,12,0,0,NHL,21,7,105,3,83,3,1,0,1,1989-90,HAR,4,8,[],4.8,,63
,9,1,0,NHL,22,4,63,-4,43,1,1,0,3,1990-91,HAR,2,7,[],4.7,,42
,24,1,0,NHL,23,9,93,-16,89,5,4,0,6,1991-92,HAR,9,15,[],10.1,,66
,20,0,0,NHL,24,12,116,-11,81,6,0,0,2,1992-93,HAR,6,14,[],7.4,,65
,18,0,0,NHL,25,14,75,-4,91,1,0,0,3,1993-94,HAR,1,17,[],1.1,,63
,18,1,0,NHL,26,7,65,0,73,4,3,0,4,1994-95,HAR,7,11,[],9.6,,46
,13,1,0,NHL,27,8,121,-4,90,4,0,0,1,1995-96,HAR,4,9,[],4.4,,78
,13,0,0,NHL,28,6,79,-13,85,2,0,2,3,1996-97,HAR,2,11,[],2.4,,71
,12,0,1,NHL,29,10,106,-6,51,0,0,0,1,1997-98,CAR,1,11,[],2.0,,76
18:21,4,0,0,NHL,30,4,60,4,61,0,0,0,0,1998-99,TOT,0,4,[],0.0,1247,68
18:39,3,0,0,NHL,30,3,46,3,37,0,0,0,0,1998-99,CAR,0,3,[],0.0,951,51
17:25,1,0,0,NHL,30,1,14,1,24,0,0,0,0,1998-99,PHI,0,1,[],0.0,296,17
16:19,7,1,0,NHL,31,6,45,-2,49,1,0,0,0,1999-00,PHI,1,6,[],2.0,1093,67
19:05,2,0,0,NHL,32,2,27,2,18,0,0,0,0,2000-01,ATL,0,2,[],0.0,515,27
