year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1999-00,18,0,8,2,0,Fin-Jr.,8,Lukko Rauma Jr.,2
2003-04,22,0,16,0,0,Finland,4,Lukko Rauma,0
2004-05,23,5,4,2,0,Finland,9,Lukko Rauma,7
2005-06,24,0,10,2,0,Swiss,7,EV Zug,2
2006-07,25,3,14,3,0,Sweden,9,Farjestads BK Karlstad,6
2007-08,26,0,8,1,-3,AHL,6,Milwaukee Admirals,1
2008-09,27,3,8,3,0,Sweden,11,Frolunda HC Goteborg,6
2009-10,28,3,6,4,0,Sweden,7,Frolunda HC Goteborg,7
2010-11,29,0,14,4,0,KHL,19,Metallurg Magnitogorsk,4
2011-12,30,2,6,1,0,KHL,12,Atlant Moscow Region,3
2012-13,31,3,0,0,0,KHL,6,Dynamo Minsk,3
