game_winning_goals,plus_minus,shots,shorthanded_assists,games_played,assists,year,even_strength_assists,shorthanded_goals,goals,power_play_goals,average_ice_time,league,shotsPercentage,power_play_assists,age,pim,awards,points,even_strength_goals,total_ice_time,team
0,0,0,0,23,1,1946-47,0,0,2,0,,NHL,0,0,20,12,[],3,0,,DET
0,0,0,0,11,2,1949-50,0,0,2,0,,NHL,0,0,23,2,[],4,0,,DET
0,0,0,0,67,14,1950-51,0,0,5,0,,NHL,0,0,24,79,[],19,0,,CBH
0,0,0,0,69,17,1951-52,0,0,7,0,,NHL,0,0,25,99,[],24,0,,CBH
0,0,0,0,69,16,1952-53,0,0,5,0,,NHL,0,0,26,97,[],21,0,,CBH
0,0,0,0,69,15,1953-54,0,0,6,0,,NHL,0,0,27,44,[],21,0,,CBH
0,0,0,0,2,1,1954-55,0,0,0,0,,NHL,0,0,28,10,[],1,0,,CBH
0,0,0,0,37,12,1955-56,0,0,3,0,,NHL,0,0,29,22,[],15,0,,CBH
