year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1968-69,19,1,72,7,0,OHA-Jr.,18,St. Catharines Black Hawks,8
1969-70,20,0,30,2,0,CHL,11,Iowa Stars,2
