league,games_played,game_winning_goals,age,shots,points,power_play_assists,total_ice_time,team,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,shorthanded_goals,year,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
NHL,41,0,21,21,5,1,,NYI,[],4.8,0,4,-10,1,0,1996-97,,1,144,0,3
NHL,20,0,22,6,0,0,,NYI,[],0.0,0,0,-2,0,0,1997-98,,0,35,0,0
NHL,45,0,23,18,0,0,190,NYI,[],0.0,0,0,-10,0,0,1998-99,4:13,0,32,0,0
NHL,65,0,24,27,4,0,455,NYI,[],3.7,1,3,-4,1,0,1999-00,7:00,0,103,0,3
NHL,31,0,25,8,2,0,200,NYI,[],0.0,0,2,1,0,0,2000-01,6:26,0,35,0,2
NHL,60,0,26,31,6,0,389,NYI,[],6.5,2,4,0,2,0,2001-02,6:29,0,104,0,4
NHL,49,0,27,27,1,0,296,NYI,[],3.7,1,0,-5,1,0,2002-03,6:02,0,75,0,0
NHL,10,0,28,3,0,0,51,TOT,[],0.0,0,0,-4,0,0,2003-04,5:08,0,4,0,0
NHL,5,0,28,3,0,0,27,PIT,[],0.0,0,0,-3,0,0,2003-04,5:20,0,2,0,0
NHL,5,0,28,0,0,0,25,NYI,[],0,0,0,-1,0,0,2003-04,4:57,0,2,0,0
