league,games_played,game_winning_goals,age,shots,points,power_play_assists,total_ice_time,team,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,shorthanded_goals,year,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
NHL,1,0,23,0,1,0,,NYI,[],0,0,1,1,0,0,1976-77,,0,0,0,1
NHL,5,0,24,3,1,0,,NYI,[],33.3,1,0,0,1,0,1977-78,,0,0,0,0
NHL,67,0,25,64,21,0,,NYI,[],4.7,3,18,27,3,0,1978-79,,0,42,0,18
NHL,74,1,26,98,19,1,,NYI,[],3.1,3,16,32,3,0,1979-80,,0,53,1,14
NHL,73,0,27,65,13,0,,NYI,"[{'link': '/awards/voting-1981.html#AS', 'name': 'AS-29'}]",1.5,1,12,45,1,0,1980-81,,0,77,1,11
NHL,79,0,28,69,20,0,,CLR,[],7.2,4,15,-19,5,0,1981-82,,1,68,2,13
NHL,66,0,29,53,13,0,,NJD,[],5.7,3,10,-20,3,0,1982-83,,0,42,1,9
NHL,72,0,30,65,12,1,,NJD,[],3.1,1,10,-28,2,0,1983-84,,1,62,0,9
NHL,46,0,31,40,8,0,,NJD,[],5.0,2,6,6,2,0,1984-85,,0,35,0,6
NHL,46,0,32,28,4,0,,NJD,[],7.1,2,2,-13,2,0,1985-86,,0,52,0,2
