pim,team,assists,plus_minus,points,league,games_played,year,age,goals
17,Toronto Marlboros,7,0,12,OHA-Jr.,33,1952-53,16,5
45,Toronto Marlboros,14,0,31,OHA-Jr.,59,1953-54,17,17
0,Toronto Marlboros,0,0,0,OHA-Jr.,3,1954-55,18,0
16,Toronto Marlboros,8,0,13,OHA-Jr.,20,1955-56,19,5
29,Whitby Dunlops,25,0,41,EOHL,40,1956-57,20,16
32,Whitby Dunlops,28,0,52,EOHL,31,1957-58,21,24
0,Canada,4,0,7,WEC-A,7,1957-58,21,3
4,Kingston Frontenacs,6,0,9,EPHL,8,1960-61,24,3
27,San Francisco Seals,36,0,69,WHL,68,1963-64,27,33
19,San Francisco Seals,36,0,63,WHL,51,1964-65,28,27
26,San Francisco Seals,35,0,45,WHL,40,1965-66,29,10
29,California Golden Seals,38,0,60,WHL,71,1966-67,30,22
73,New Haven Nighthawks,19,0,29,AHL,64,1973-74,37,10
