pim,team,assists,plus_minus,points,league,games_played,year,age,goals
2,Toronto Marlboros,1,0,5,OHA-Jr.,7,1952-53,16,4
0,Toronto Marlboros,3,0,5,OHA-Jr.,7,1953-54,17,2
0,Toronto Marlboros,0,0,0,OHA-Jr.,1,1954-55,18,0
12,Toronto Marlboros,4,0,9,OHA-Jr.,11,1955-56,19,5
8,Toronto Marlboros,2,0,4,M-Cup,13,1955-56,19,2
2,Whitby Dunlops,6,0,10,EOHL,5,1956-57,20,4
25,Whitby Dunlops,9,0,13,Al-Cup,16,1956-57,20,4
2,San Francisco Seals,3,0,4,WHL,11,1963-64,27,1
0,San Francisco Seals,5,0,6,WHL,7,1965-66,29,1
9,California Golden Seals,0,0,0,WHL,6,1966-67,30,0
16,New Haven Nighthawks,3,0,4,AHL,10,1973-74,37,1
