pim,team,assists,plus_minus,points,league,games_played,year,age,goals
2,Jefferson Jaguars,9,0,12,High-MN,20,1990-91,15,3
8,Jefferson Jaguars,18,0,23,High-MN,28,1991-92,16,5
18,Jefferson Jaguars,32,0,42,High-MN,22,1992-93,17,10
26,Jefferson Jaguars,54,0,77,High-MN,28,1993-94,18,23
60,University of Minnesota,27,0,38,WCHA,41,1994-95,19,11
8,United States,3,0,3,WJC-A,7,1994-95,19,0
28,University of Minnesota,46,0,63,WCHA,42,1995-96,20,17
6,United States,1,0,1,WC-A,8,1995-96,20,0
24,University of Minnesota,47,0,56,WCHA,42,1996-97,21,9
91,Cincinnati Mighty Ducks,26,-16,38,AHL,76,1997-98,22,12
0,United States,0,0,1,WC-A,6,1997-98,22,1
42,Cincinnati Mighty Ducks,23,4,28,AHL,44,1998-99,23,5
35,Long Beach Ice Dogs,39,8,48,IHL,67,1999-00,24,9
10,Grand Rapids Griffins,12,9,16,IHL,22,2000-01,25,4
4,Houston Aeros,3,2,6,AHL,11,2001-02,26,3
