giveaways,league,games_played,game_winning_goals,age,faceoff_loses,total_shots,shots,points,hits,power_play_assists,total_ice_time,team,takeaways,faceoff_percentage,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,faceoff_wins,shorthanded_goals,year,blocks,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
0,NHL,19,0,21,0,0,16,7,0,0,169,BUF,0,0,[],18.8,3,4,4,3,0,0,2006-07,0,8:54,0,4,0,4
13,NHL,37,1,22,10,83,51,15,36,0,539,BUF,9,28.6,[],15.7,8,7,3,8,4,0,2007-08,11,14:34,0,20,0,7
26,NHL,71,0,23,142,176,108,31,80,5,982,BUF,13,34.9,[],15.7,12,14,-4,17,76,0,2008-09,33,13:50,5,56,0,9
33,NHL,81,3,24,85,212,129,35,61,4,1190,TOT,37,43.7,[],12.4,11,19,-16,16,66,1,2009-10,32,14:42,4,49,0,15
26,NHL,60,3,24,80,155,99,26,47,4,862,BUF,19,43.3,[],13.1,10,13,-14,13,61,0,2009-10,20,14:22,3,47,0,9
7,NHL,21,0,24,5,57,30,9,14,0,328,ATL,18,50.0,[],10.0,1,6,-2,3,5,1,2009-10,12,15:37,1,2,0,6
49,NHL,82,3,25,7,292,154,62,115,13,1403,TOR,24,56.3,[],13.6,15,41,-3,21,9,0,2010-11,20,17:07,6,37,0,28
34,NHL,73,4,26,6,280,148,43,60,6,1157,TOR,17,45.5,[],13.5,17,23,3,20,5,0,2011-12,21,15:51,3,37,0,17
29,NHL,40,1,27,1,123,62,20,44,2,596,TOR,15,83.3,[],12.9,6,12,3,8,5,0,2012-13,15,14:55,2,26,0,10
37,NHL,79,5,28,17,266,159,55,108,7,1393,OTT,33,46.9,[],15.1,15,31,12,24,15,1,2013-14,20,17:38,8,78,2,22
36,NHL,62,5,29,13,244,140,36,70,4,1054,OTT,31,38.1,[],11.4,10,20,-6,16,8,0,2014-15,17,17:00,6,36,0,16
0,NHL,4,0,30,1,8,4,0,3,0,43,OTT,0,0.0,[],0.0,0,0,-1,0,0,0,2015-16,1,10:52,0,0,0,0
1,NHL,4,0,31,1,13,5,0,4,0,54,OTT,1,0.0,[],0.0,0,0,-1,0,0,0,2016-17,1,13:29,0,0,0,0
