average_ice_time,points,game_winning_goals,shorthanded_goals,league,age,even_strength_assists,pim,plus_minus,shots,even_strength_goals,power_play_goals,shorthanded_assists,power_play_assists,year,team,goals,assists,awards,shotsPercentage,total_ice_time,games_played
,23,0,0,NHL,23,0,42,0,0,0,0,0,0,1926-27,NYR,14,9,[],0,,44
,28,0,0,NHL,24,0,45,0,0,0,0,0,0,1927-28,NYR,14,14,[],0,,44
,18,0,0,NHL,25,0,70,0,0,0,0,0,0,1928-29,NYR,13,5,[],0,,43
,42,0,0,NHL,26,0,55,0,0,0,0,0,0,1929-30,NYR,24,18,[],0,,43
,35,0,0,NHL,27,0,72,0,0,0,0,0,0,1930-31,NYR,18,17,"[{'link': '/awards/nhl_all_star.html#1931', 'name': None}]",0,,0
,34,0,0,NHL,28,0,43,0,0,0,0,0,0,1931-32,NYR,14,20,[],0,,45
,37,0,0,NHL,29,0,35,0,0,0,0,0,0,1932-33,NYR,22,15,[],0,,48
,33,0,0,NHL,30,0,36,0,0,0,0,0,0,1933-34,NYR,18,15,[],0,,0
,34,0,0,NHL,31,0,26,0,0,0,0,0,0,1934-35,NYR,13,21,[],0,,48
,9,0,0,NHL,32,0,12,0,0,0,0,0,0,1935-36,NYR,4,5,[],0,,26
,9,0,0,NHL,33,0,8,0,0,0,0,0,0,1936-37,BOS,4,5,[],0,,40
