age,win,shotsPercentage,even_strength_goals,assists,plus_minus,league,games_played,shorthanded_goals,year,game_winning_goals,shots,goals,average_ice_time,power_play_goals,pim,total_ice_time,team,points
22,,0.0,0,0,-8,NHL,4,0,1981-82,0,6,0,,0,4,,WIN,0
23,,0.0,0,0,-2,NHL,2,0,1982-83,0,1,0,,0,6,,WIN,0
