shotsPercentage,year,pim,even_strength_assists,total_ice_time,shorthanded_assists,shots,power_play_assists,even_strength_goals,plus_minus,assists,team,goals,age,game_winning_goals,league,shorthanded_goals,average_ice_time,games_played,points,awards,power_play_goals
0,1972-73,55,0,,0,0,0,2,0,17,CLC,2,26,0,WHA,0,,74,19,[],0
0,1973-74,46,0,,0,0,0,0,0,9,LAS,0,27,0,WHA,0,,60,9,[],0
4.8,1974-75,30,0,,0,42,0,2,-28,9,INR,2,28,0,WHA,0,,59,11,[],0
