pim,team,assists,plus_minus,points,league,games_played,year,age,goals
0,Niagara Falls Flyers,0,0,1,OHA-Jr.,8,1962-63,17,1
12,Niagara Falls Flyers,1,0,1,M-Cup,16,1962-63,17,0
12,Niagara Falls Flyers,1,0,1,OHA-Jr.,4,1963-64,18,0
40,Niagara Falls Flyers,6,0,6,OHA-Jr.,11,1964-65,19,0
33,Niagara Falls Flyers,7,0,9,M-Cup,13,1964-65,19,2
14,Niagara Falls Flyers,4,0,6,OHA-Jr.,6,1965-66,20,2
0,Oklahoma City Blazers,0,0,0,CPHL,3,1965-66,20,0
11,Oklahoma City Blazers,1,0,1,CPHL,9,1966-67,21,0
42,Oklahoma City Blazers,0,0,1,CPHL,7,1967-68,22,1
15,Baltimore Clippers,0,0,0,AHL,4,1968-69,23,0
42,Vancouver Canucks,3,0,5,WHL,11,1969-70,24,2
