assists,game_winning_goals,goals,age,average_ice_time,offensive_point_share,defensive_point_share,even_strength_goals,total_ice_time,power_play_assists,positions,overall_point_share,even_strength_assists,team,link,shorthanded_assists,pim,power_play_goals,plus_minus,name,shotsPercentage,year,points,shorthanded_goals,games_played,shots
50,5,27,38,20:41,6.7,2.1,13,1655,28,C,8.7,21,CAR,/players/f/francro01.html,1,18,14,4,Ron Francis,16.4,2002,77,0,80,165
42,4,27,28,20:38,6.0,2.2,16,1589,21,RW,8.2,21,CAR,/players/k/kapansa01.html,0,23,11,9,Sami Kapanen,10.9,2002,69,0,77,248
33,6,31,25,19:44,6.1,1.5,20,1500,17,LW,7.6,16,CAR,/players/o/oneilje01.html,0,63,11,-5,Jeff O'Neill,11.4,2002,64,0,76,272
32,5,23,31,22:07,3.5,2.2,16,1792,9,C,5.6,22,CAR,/players/b/brindro01.html,1,40,5,3,Rod Brind'Amour,14.2,2002,55,2,81,162
25,2,21,26,19:05,2.9,1.6,15,1565,4,LW,4.5,21,CAR,/players/b/battaba01.html,0,44,5,-6,Bates Battaglia,12.6,2002,46,1,82,167
24,2,16,23,16:04,2.4,1.1,13,1301,3,RW,3.5,21,CAR,/players/c/coleer01.html,0,35,3,-10,Erik Cole,10.1,2002,40,0,81,159
17,3,14,21,14:11,1.8,1.0,11,1107,3,C,2.8,14,CAR,/players/v/vasicjo01.html,0,53,3,-7,Josef Vasicek,12.0,2002,31,0,78,117
23,2,7,31,23:58,2.8,2.5,3,1175,16,D,5.3,7,CAR,/players/h/hillse01.html,0,61,4,-1,Sean Hill,6.0,2002,30,0,49,116
16,1,13,31,16:05,1.3,1.3,10,1158,2,LW,2.6,14,CAR,/players/g/gelinma01.html,0,30,3,-1,Martin Gelinas,10.7,2002,29,0,72,121
19,0,4,26,20:29,1.2,4.4,4,1679,3,D,5.5,15,CAR,/players/m/malikma01.html,1,88,0,8,Marek Malik,4.4,2002,23,0,82,91
19,0,4,29,19:30,2.0,1.7,3,897,3,D,3.6,16,CAR,/players/o/ozolisa01.html,0,34,1,-4,Sandis Ozolinsh,5.6,2002,23,0,46,71
13,0,5,33,20:13,0.9,2.8,4,1557,4,D,3.6,9,CAR,/players/w/weslegl01.html,0,56,1,-8,Glen Wesley,5.7,2002,18,0,77,88
10,0,7,24,13:00,0.5,0.6,5,767,3,RW,1.0,7,CAR,/players/w/willish01.html,0,24,2,-8,Shane Willis,5.6,2002,17,0,59,126
15,0,1,21,18:27,0.3,2.1,1,1439,5,D,2.4,10,CAR,/players/t/tanabda01.html,0,35,0,-13,David Tanabe,0.9,2002,16,0,78,113
11,2,3,29,19:40,0.2,3.4,3,1554,1,D,3.6,10,CAR,/players/w/wardaa01.html,0,74,0,0,Aaron Ward,4.3,2002,14,0,79,69
4,1,2,31,22:56,0.2,1.6,2,596,1,D,1.8,3,CAR,/players/h/hedicbr01.html,0,10,0,3,Bret Hedican,5.1,2002,6,0,26,39
