assists,game_winning_goals,goals,age,average_ice_time,offensive_point_share,defensive_point_share,even_strength_goals,total_ice_time,power_play_assists,positions,overall_point_share,even_strength_assists,team,link,shorthanded_assists,pim,power_play_goals,plus_minus,name,shotsPercentage,year,points,shorthanded_goals,games_played,shots
44,7,38,23,21:38,7.8,1.6,24,1774,21,C,9.4,23,CAR,/players/s/staaler01.html,0,50,14,-2,Eric Staal,12.3,2008,82,0,82,310
36,4,25,35,18:56,5.7,0.9,19,1250,24,LW,6.6,12,CAR,/players/w/whitnra01.html,0,30,6,-6,Ray Whitney,12.3,2008,61,0,66,204
29,4,22,29,19:22,3.8,1.5,12,1413,7,RW,5.3,22,CAR,/players/c/coleer01.html,0,76,10,5,Erik Cole,10.2,2008,51,0,73,216
32,4,19,37,22:27,3.7,1.2,13,1325,12,C,4.9,20,CAR,/players/b/brindro01.html,0,38,6,0,Rod Brind'Amour,12.6,2008,51,0,59,151
36,1,13,31,16:52,3.8,1.0,5,996,15,C,4.8,20,CAR,/players/c/cullema01.html,1,32,8,2,Matt Cullen,9.5,2008,49,0,59,137
25,6,21,34,19:53,4.1,0.7,11,1094,8,LW,4.8,17,CAR,/players/s/stillco01.html,0,14,10,-7,Cory Stillman,16.9,2008,46,0,55,124
18,2,14,29,18:02,3.0,0.9,11,686,6,LW,3.9,12,CAR,/players/s/samsose01.html,0,10,3,6,Sergei Samsonov,19.7,2008,32,0,38,71
18,4,14,34,16:37,2.2,0.8,8,964,6,RW,2.9,12,CAR,/players/w/walkesc01.html,0,115,4,-3,Scott Walker,11.5,2008,32,2,58,122
21,0,9,26,19:18,2.1,0.7,7,714,6,RW,2.9,15,CAR,/players/w/williju01.html,0,43,2,2,Justin Williams,8.5,2008,30,0,37,106
15,1,9,30,10:48,1.7,0.2,2,626,9,RW,2.0,6,CAR,/players/h/hamilje01.html,0,10,7,-8,Jeff Hamilton,7.8,2008,24,0,58,116
12,2,11,25,14:03,1.3,1.0,10,815,1,LW,2.3,10,CAR,/players/l/larosch01.html,1,46,0,6,Chad Larose,9.4,2008,23,1,58,117
22,0,0,34,17:09,0.8,2.0,0,1372,10,D,2.8,12,CAR,/players/k/kaberfr01.html,0,30,0,-4,Frantisek Kaberle,0.0,2008,22,0,80,89
14,2,7,30,20:46,2.5,1.2,2,478,14,D,3.6,0,CAR,/players/c/corvojo01.html,0,8,5,4,Joe Corvo,12.5,2008,21,0,23,56
16,0,3,25,18:38,0.7,3.0,3,1491,1,D,3.6,13,CAR,/players/g/gleasti01.html,2,84,0,5,Tim Gleason,3.1,2008,19,0,80,98
9,1,9,22,11:45,1.5,0.8,9,505,2,LW,2.3,7,CAR,/players/l/laddan01.html,0,31,0,9,Andrew Ladd,11.8,2008,18,0,43,76
9,1,9,30,10:16,0.7,0.3,8,770,1,RW,1.0,8,CAR,/players/l/letowtr01.html,0,30,0,-10,Trevor Letowski,13.4,2008,18,1,75,67
15,0,2,37,19:18,0.6,3.6,2,1273,1,D,4.2,14,CAR,/players/h/hedicbr01.html,0,70,0,17,Bret Hedican,2.5,2008,17,0,66,80
15,0,0,26,18:50,0.6,2.0,0,885,7,D,2.6,8,CAR,/players/s/seidede01.html,0,18,0,6,Dennis Seidenberg,0.0,2008,15,0,47,80
8,0,5,29,13:28,0.5,0.6,5,511,1,RW,1.1,7,CAR,/players/a/aucoike01.html,0,10,0,3,Keith Aucoin,7.7,2008,13,0,38,65
9,0,3,28,19:16,0.7,1.5,3,790,0,D,2.2,8,CAR,/players/c/commomi01.html,1,74,0,2,Mike Commodore,4.5,2008,12,0,41,67
7,0,4,24,17:01,0.8,0.3,1,289,0,LW,1.1,7,CAR,/players/r/ruututu01.html,0,16,3,1,Tuomo Ruutu,13.8,2008,11,0,17,29
6,0,2,32,18:08,-0.3,0.6,2,1197,0,D,0.3,6,CAR,/players/w/wallini01.html,0,54,0,-18,Niclas Wallin,3.3,2008,8,0,66,60
7,1,1,39,16:06,-0.5,1.9,1,1255,0,D,1.4,6,CAR,/players/w/weslegl01.html,1,52,0,-3,Glen Wesley,1.6,2008,8,0,78,63
3,0,3,27,12:36,-0.2,0.3,3,391,0,LW,0.1,3,CAR,/players/b/baydary01.html,0,28,0,-2,Ryan Bayda,5.2,2008,6,0,31,58
3,0,2,30,9:48,-0.4,0.0,2,392,0,RW,-0.3,3,CAR,/players/a/adamscr01.html,0,34,0,-8,Craig Adams,6.5,2008,5,0,40,31
4,0,1,23,12:51,0.2,0.0,0,141,0,RW,0.3,4,CAR,/players/e/eavespa01.html,0,4,1,-2,Patrick Eaves,4.5,2008,5,0,11,22
5,0,0,25,6:58,0.4,0.3,0,132,0,D,0.7,5,CAR,/players/c/conboti01.html,0,60,0,1,Tim Conboy,0.0,2008,5,0,19,16
2,0,1,22,15:17,0.2,0.0,1,168,1,D,0.3,1,CAR,/players/b/borerca01.html,0,4,0,-3,Casey Borer,20.0,2008,3,0,11,5
2,0,1,27,11:59,0.2,0.5,1,216,0,D,0.7,2,CAR,/players/t/tanabda01.html,0,8,0,2,David Tanabe,8.3,2008,3,0,18,12
1,0,1,30,3:48,0.0,0.3,1,122,0,LW,0.3,1,CAR,/players/b/brookwa01.html,0,76,0,4,Wade Brookbank,8.3,2008,2,0,32,12
0,1,1,24,6:30,0.1,0.1,1,39,0,C,0.2,0,CAR,/players/j/jensejo01.html,0,2,0,1,Joe Jensen,16.7,2008,1,0,6,6
1,0,0,32,49:51,0.0,0.0,0,848,0,G,0.9,0,CAR,/players/g/grahajo01.html,0,4,0,0,John Grahame,,2008,1,0,17,0
1,0,0,24,7:15,0.0,0.0,0,44,0,C,-0.1,1,CAR,/players/n/nolanbr01.html,0,0,0,-2,Brandon Nolan,0.0,2008,1,0,6,2
1,0,0,23,56:58,0.0,0.0,0,3930,0,G,10.4,0,CAR,/players/w/wardca01.html,0,4,0,0,Cam Ward,,2008,1,0,69,0
0,0,0,26,52:43,0.0,0.0,0,158,0,G,0.3,0,CAR,/players/l/leighmi01.html,0,0,0,0,Michael Leighton,,2008,0,0,3,0
0,0,0,25,7:45,0.0,0.0,0,8,0,D,0.0,0,CAR,/players/m/mormijo01.html,0,0,0,0,Joey Mormina,0.0,2008,0,0,1,1
