age,win,shotsPercentage,even_strength_goals,assists,plus_minus,league,games_played,shorthanded_goals,year,game_winning_goals,shots,goals,average_ice_time,power_play_goals,pim,total_ice_time,team,points
20,,0.0,0,1,-5,NHL,8,0,2007-08,0,18,0,86,0,19,29,MTL,1
21,,0.0,0,0,-2,NHL,4,0,2008-09,0,5,0,47,0,12,16,MTL,0
25,,20.0,1,1,1,NHL,3,0,2012-13,0,5,1,42,0,6,8,OTT,2
