year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1952-53,16,0,0,0,0,SJHL,1,Prince Albert Mintos,0
1953-54,17,7,83,21,0,SJHL,48,Prince Albert Mintos,28
1954-55,18,12,93,16,0,SJHL,48,Prince Albert Mintos,28
1954-55,18,0,0,1,0,WHL,1,Saskatoon Quakers,1
1955-56,19,20,56,35,0,SJHL,50,Prince Albert Mintos,55
1955-56,19,0,2,0,0,WHL,4,Saskatoon Quakers,0
1956-57,20,6,75,15,0,WHL,68,Vancouver Canucks,21
1957-58,21,5,51,10,0,WHL,34,Saskatoon/St. Paul Saints,15
1957-58,21,1,22,7,0,AHL,31,Providence Reds,8
1958-59,22,6,70,17,0,WHL,64,Saskatoon Quakers,23
1959-60,23,12,102,19,0,WHL,70,Vancouver Canucks,31
1960-61,24,9,95,31,0,WHL,70,Vancouver Canucks,40
1961-62,25,17,136,38,0,WHL,70,Los Angeles Blades,55
1962-63,26,7,133,23,0,AHL,71,Baltimore Clippers,30
1963-64,27,5,102,20,0,AHL,61,Hershey Bears,25
1964-65,28,7,166,32,0,AHL,72,Hershey Bears,39
1965-66,29,5,91,14,0,AHL,45,Hershey Bears,19
1966-67,30,11,109,33,0,AHL,69,Hershey Bears,44
1967-68,31,11,126,35,0,AHL,70,Hershey Bears,46
1968-69,32,9,104,46,0,AHL,74,Hershey Bears,55
1969-70,33,13,94,21,0,AHL,62,Hershey Bears,34
1970-71,34,17,81,22,0,AHL,70,Hershey Bears,39
1971-72,35,8,100,26,0,AHL,67,Hershey Bears,34
1972-73,36,9,103,33,0,AHL,73,Hershey Bears,42
1973-74,37,8,99,23,0,AHL,74,Hershey Bears,31
