year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1984-85,17,0,6,1,0,WHL,6,Kelowna Wings,1
1985-86,18,2,6,6,0,WHL,15,Portland Winter Hawks,8
1985-86,18,0,6,4,0,M-Cup,4,Portland Winter Hawks,4
1986-87,19,7,23,15,0,WHL,20,Portland Winter Hawks,22
1989-90,22,1,15,2,0,AHL,5,Utica Devils,3
1991-92,24,6,4,5,0,AHL,7,Capital District Islanders,11
1992-93,25,0,6,0,0,IHL,8,Kansas City Blades,0
1993-94,26,2,6,1,0,IHL,5,Las Vegas Thunder,3
1994-95,27,4,18,4,0,IHL,10,Las Vegas Thunder,8
1995-96,28,3,16,10,0,IHL,21,Utah Grizzlies,13
1996-97,29,0,10,2,0,IHL,7,Utah Grizzlies,2
1997-98,30,1,6,1,0,IHL,4,Utah Grizzlies,2
