game_winning_goals,shotsPercentage,plus_minus,shots,power_play_goals,age,average_ice_time,games_played,assists,year,points,shorthanded_goals,goals,even_strength_goals,team,win,pim,total_ice_time,league
0,0.0,0,1,0,21,,1,0,1987-88,0,0,0,0,WIN,,0,,NHL
0,0.0,0,1,0,23,,8,1,1989-90,1,0,0,0,BOS,,8,,NHL
0,0.0,1,7,0,24,,7,1,1990-91,1,0,0,0,BOS,,6,,NHL
1,13.3,2,15,0,25,,7,3,1991-92,5,0,2,2,BOS,,0,,NHL
0,8.3,-3,12,0,26,,4,0,1992-93,1,0,1,1,BOS,,0,,NHL
