pim,team,assists,plus_minus,points,league,games_played,year,age,goals
27,Dukla Trencin Jr.,6,0,8,Slovak-Jr.,26,1997-98,16,2
62,Dukla Trencin Jr.,35,0,71,Slovak-Jr.,46,1998-99,17,36
6,Slovakia,2,0,7,WJ18-A,7,1998-99,17,5
0,Slovakia,2,-3,2,WJC-A,7,1999-00,18,0
40,2 Teams,31,-7,57,WHL,56,1999-00,18,26
12,Tri-City Americans,9,-4,17,WHL,18,1999-00,18,8
28,Brandon Wheat Kings,22,-3,40,WHL,38,1999-00,18,18
40,Brandon Wheat Kings,25,2,40,WHL,34,2000-01,19,15
6,Slovakia,2,-3,3,WJC-A,7,2000-01,19,1
0,Rochester Americans,1,0,2,AHL,2,2000-01,19,1
56,Rochester Americans,11,10,26,AHL,73,2001-02,20,15
84,Rochester Americans,10,-6,28,AHL,74,2002-03,21,18
52,Rochester Americans,11,1,29,AHL,52,2003-04,22,18
83,Rochester Americans,18,8,28,AHL,69,2004-05,23,10
34,Norfolk Admirals,14,1,24,AHL,49,2005-06,24,10
8,Slovakia,4,4,6,WC-A,7,2005-06,24,2
26,IF Malmo Redhawks,4,0,5,Sweden,24,2006-07,25,1
2,ZSC Lions Zurich,3,0,5,Swiss,12,2006-07,25,2
22,HC Bili Tygri Liberec,2,0,6,CzRep,29,2007-08,26,4
20,HC Bili Tygri Liberec,11,0,24,CzRep,36,2008-09,27,13
2,Slovakia,0,-2,0,WC-A,6,2008-09,27,0
38,HC Bili Tygri Liberec,15,0,35,CzRep,45,2009-10,28,20
2,Slovakia,2,-1,4,WC-A,6,2009-10,28,2
16,Atlant Moscow Region,4,0,6,KHL,23,2010-11,29,2
12,HC Bili Tygri Liberec,3,0,12,CzRep,16,2010-11,29,9
54,HC Bili Tygri Liberec,14,0,30,CzRep,37,2011-12,30,16
6,Slovakia,0,-3,3,WC-A,10,2011-12,30,3
20,HC Slovan Bratislava,8,0,17,KHL,47,2012-13,31,9
