pim,team,assists,plus_minus,points,league,games_played,year,age,goals
0,Winnipeg Monarchs,7,0,16,MJHL,20,1951-52,16,9
16,Winnipeg Monarchs,24,0,42,MJHL,35,1952-53,17,18
37,Winnipeg Monarchs,14,0,37,MJHL,36,1953-54,18,23
57,Toronto Marlboros,22,0,49,OHA-Jr.,47,1954-55,19,27
66,Winnipeg Warriors,12,0,34,WHL,67,1955-56,20,22
28,Rochester Americans,10,0,23,AHL,42,1956-57,21,13
22,Rochester Americans,10,0,12,AHL,11,1957-58,22,2
52,Rochester Americans,42,0,79,AHL,66,1958-59,23,37
2,Winnipeg Maroons,3,0,4,SSHL,3,1962-63,27,1
2,Winnipeg Maroons,3,0,8,SSHL,4,1964-65,29,5
8,Canada,2,0,7,WEC-A,7,1964-65,29,5
