year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1927-28,18,0,0,0,0,WJrHL,1,Elmwood Millionaires,0
1928-29,19,6,0,1,0,WJrHL,8,Elmwood Millionaires,7
1928-29,19,0,4,1,0,WSrHL,5,Winnipeg CNR,1
1929-30,20,8,12,1,0,WJrHL,5,Elmwood Millionaires,9
1930-31,21,0,0,0,0,WSrHL,3,Winnipeg Sr. Millionaires,0
1930-31,21,9,12,3,0,AHA,32,St. Louis Flyers,12
1931-32,22,1,16,4,0,AHA,39,St. Louis Flyers,5
1932-33,23,10,14,2,0,WCHL,29,Regina/Vancouver Maroons,12
1933-34,24,9,28,2,0,NWHL,34,Vancouver Lions,11
1934-35,25,26,30,11,0,NWHL,37,Vancouver Lions,37
1935-36,26,22,16,29,0,Can-Am,48,Philadelphia Ramblers,51
1936-37,27,7,8,15,0,IAHL,36,Philadelphia Ramblers,22
1937-38,28,7,4,1,0,IAHL,11,Philadelphia Ramblers,8
1938-39,29,14,12,36,0,IAHL,49,Philadelphia Ramblers,50
1939-40,30,16,6,16,0,IAHL,54,2 Teams,32
1939-40,30,0,0,4,0,IAHL,11,Philadelphia Ramblers,4
1939-40,30,16,6,12,0,IAHL,43,Hershey Bears,28
1940-41,31,19,6,26,0,AHL,52,Hershey Bears,45
1941-42,32,17,18,29,0,AHL,57,2 Teams,46
1941-42,32,14,18,27,0,AHL,53,Hershey Bears,41
1941-42,32,3,0,2,0,AHL,4,Philadelphia Ramblers,5
1942-43,33,9,4,11,0,NNDHL,11,Vancouver RCAF,20
