pim,team,assists,plus_minus,points,league,games_played,year,age,goals
40,Chicago Mission,30,0,62,MAHL,52,2001-02,16,32
0,Brandon Wheat Kings,0,0,0,WHL,3,2001-02,16,0
78,2 Teams,29,11,39,WHL,56,2002-03,17,10
4,Brandon Wheat Kings,1,1,2,WHL,8,2002-03,17,1
74,Prince George Cougars,28,10,37,WHL,48,2002-03,17,9
137,Prince George Cougars,29,-1,45,WHL,66,2003-04,18,16
184,Prince George Cougars,36,-5,58,WHL,64,2004-05,19,22
75,Norfolk Admirals,15,-1,23,AHL,53,2005-06,20,8
146,Norfolk Admirals,28,12,44,AHL,63,2006-07,21,16
25,Rockford IceHogs,5,6,7,AHL,8,2007-08,22,2
4,Chicago Blackhawks,0,-1,0,Victoria Cup,1,2009-10,24,0
2,USA,1,-1,1,WCup,2,2016-17,31,0
