average_ice_time,points,game_winning_goals,shorthanded_goals,league,age,even_strength_assists,pim,plus_minus,shots,even_strength_goals,power_play_goals,shorthanded_assists,power_play_assists,year,team,goals,assists,awards,shotsPercentage,total_ice_time,games_played
,6,0,0,NHL,20,3,10,5,13,3,0,0,0,1968-69,BOS,3,3,[],23.1,,8
,22,2,0,NHL,21,11,82,16,78,9,2,0,0,1969-70,BOS,11,11,[],14.1,,58
,6,0,0,NHL,22,6,44,4,33,0,0,0,0,1970-71,BOS,0,6,[],0.0,,36
,22,0,0,NHL,23,13,64,11,64,9,0,0,0,1971-72,BOS,9,13,[],14.1,,73
,34,1,3,NHL,24,23,105,9,95,7,0,1,0,1972-73,TOT,10,24,[],10.5,,70
,21,1,3,NHL,24,12,89,7,76,5,0,1,0,1972-73,BOS,8,13,[],10.5,,57
,13,0,0,NHL,24,11,16,2,19,2,0,0,0,1972-73,DET,2,11,[],10.5,,13
,33,2,0,NHL,25,9,53,-13,113,13,3,0,8,1973-74,TOT,16,17,[],14.2,,67
,23,2,0,NHL,25,8,33,-12,70,6,3,0,6,1973-74,DET,9,14,[],12.9,,45
,10,0,0,NHL,25,1,20,-1,43,7,0,0,2,1973-74,STL,7,3,[],16.3,,22
,58,1,0,NHL,26,26,121,-33,148,14,5,1,12,1974-75,TOT,19,39,[],12.8,,71
,41,1,0,NHL,26,19,113,-4,102,11,4,0,7,1974-75,STL,15,26,[],14.7,,49
,17,0,0,NHL,26,7,8,-29,46,3,1,1,5,1974-75,WSH,4,13,[],8.7,,22
,32,2,0,NHL,27,11,75,-42,131,11,2,0,8,1975-76,WSH,13,19,[],9.9,,67
,46,2,0,NHL,28,20,51,-21,154,17,2,2,5,1976-77,WSH,19,27,[],12.3,,78
,19,2,0,NHL,29,9,28,-12,58,7,0,0,3,1977-78,WSH,7,12,[],12.1,,40
,9,0,0,WHA,30,0,22,-8,26,4,1,0,0,1978-79,EDO,5,4,[],19.2,,38
