year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1960-61,19,2,0,1,0,QJHL,11,Quebec Citadelles,3
1961-62,20,25,22,27,0,QJHL,39,Quebec Citadelles,52
1961-62,20,0,2,0,0,AHL,1,Quebec Aces,0
1962-63,21,53,30,55,0,NSSHL,55,Windsor Maple Leafs,108
1963-64,22,68,19,65,0,NSSHL,68,Windsor Maple Leafs,133
1964-65,23,2,2,1,0,AHL,2,Quebec Aces,3
1965-66,24,16,12,17,0,AHL,61,Quebec Aces,33
1966-67,25,32,28,24,0,AHL,66,Quebec Aces,56
1967-68,26,44,45,52,0,AHL,70,Quebec Aces,96
1968-69,27,11,28,21,0,AHL,33,Quebec Aces,32
1969-70,28,13,14,18,0,AHL,22,Quebec Aces,31
