year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1980-81,16,0,0,2,0,WHL,5,Brandon Wheat Kings,2
1981-82,17,0,4,6,0,WHL,4,Brandon Wheat Kings,6
1983-84,19,4,14,16,0,WHL,11,Brandon Wheat Kings,20
1985-86,21,0,2,3,0,AHL,5,St. Catharines Saints,3
1986-87,22,2,4,2,0,IHL,5,Milwaukee Admirals,4
1989-90,25,1,2,6,0,IHL,7,Fort Wayne Komets,7
1991-92,27,0,6,8,0,ColHL,13,Thunder Bay Thunder Hawks,8
1992-93,28,5,20,7,0,Britain,6,Norwich & Peterboro Pirates,12
1993-94,29,10,6,15,0,Britain,6,Peterborough Pirates,25
1994-95,30,3,18,6,0,Britain,3,Peterborough Pirates,9
1995-96,31,2,8,14,0,Britain,7,Humberside Hawks,16
1996-97,32,2,18,7,0,CHL,9,Wichita Thunder,9
1997-98,33,0,16,8,0,CHL,14,Wichita Thunder,8
