bad_start,league,games_played,team,minutes,age,loses,goals_allowed_precentage,points,goals_allowed,games_started,goals_saved_aboved_average,ties,shutouts,wins,assists,good_start_precentages,goals,good_starts,saves_percentage,year,shots_againist,goals_allowed_average,pim,saves
0,QJHL,9,Quebec Citadelles,545,19,5,0,0,28,0,0,0,2,4,0,0,0,0,0,1947-48,0,3.08,0,0
0,QJHL,13,Quebec Citadelles,790,20,6,0,0,43,0,0,0,0,7,0,0,0,0,0,1948-49,0,3.27,0,0
0,QSHL,6,Montreal Royals,400,21,4,0,0,20,0,0,0,0,2,0,0,0,0,0,1949-50,0,3.00,0,0
0,QMHL,7,Montreal Royals,420,22,5,0,0,26,0,0,0,1,2,0,0,0,0,0,1950-51,0,3.71,0,0
0,QMHL,7,Montreal Royals,420,23,4,0,0,21,0,0,0,1,3,0,0,0,0,0,1951-52,0,3.00,0,0
0,AHL,5,Baltimore Clippers,315,36,3,0,0,14,0,0,0,1,2,0,0,0,0,0,1964-65,0,2.67,0,0
