goalie_point_share,bad_start,league,games_played,team,minutes,age,loses,goals_allowed_precentage,points,goals_allowed,games_started,goals_saved_aboved_average,ties,shutouts,wins,assists,good_start_precentages,goals,good_starts,saves_percentage,year,shots_againist,goals_allowed_average,pim,awards,saves
0.9,0,NHL,3,MTL,180,24,0,0,0,4,0,0,1,0,2,0,0,0,0,0,1952-53,0,1.33,0,[],0
4.5,0,NHL,17,MTL,1020,25,5,0,0,27,0,0,5,5,7,0,0,0,0,0,1953-54,0,1.59,0,[],0
10.8,0,NHL,52,MTL,3080,26,12,0,0,110,0,0,7,5,33,0,0,0,0,0,1954-55,0,2.14,2,"[{'link': '/awards/voting-1955.html#calder', 'name': 'Calder-3'}]",0
0,0,NHL,64,MTL,3840,27,12,0,0,119,0,0,10,7,0,0,0,0,0,0,1955-56,0,0,10,"[{'link': '/awards/nhl_all_star.html#1956', 'name': None}, {'link': '/awards/vezina.html#1956', 'name': None}]",0
14.2,0,NHL,61,MTL,3660,28,18,0,0,122,0,0,12,0,31,0,0,0,0,0,1956-57,0,0,16,"[{'link': '/awards/nhl_all_star.html#1957', 'name': None}, {'link': '/awards/vezina.html#1957', 'name': None}]",0
0,0,NHL,57,MTL,3386,29,14,0,0,119,0,0,8,0,0,0,0,0,0,0,1957-58,0,0,13,"[{'link': '/awards/nhl_all_star.html#1958', 'name': None}, {'link': '/awards/vezina.html#1958', 'name': None}]",0
0,0,NHL,67,MTL,4000,30,16,0,1,144,0,0,0,0,0,1,0,0,0,0,1958-59,0,0,11,"[{'link': '/awards/nhl_all_star.html#1959', 'name': None}, {'link': '/awards/vezina.html#1959', 'name': None}]",0
13.9,0,NHL,69,MTL,4140,31,17,0,0,175,0,0,12,3,0,0,0,0,0,0,1959-60,0,0,2,"[{'link': '/awards/nhl_all_star.html#1960', 'name': None}, {'link': '/awards/vezina.html#1960', 'name': None}]",0
7.2,0,NHL,40,MTL,2400,32,11,0,0,112,0,0,6,2,23,0,0,0,0,0,1960-61,0,2.80,2,[],0
0,0,NHL,0,MTL,0,33,14,0,0,166,0,0,0,4,0,0,0,0,0,0,1961-62,0,0,14,"[{'link': '/awards/nhl_all_star.html#1962', 'name': None}, {'link': '/awards/hart.html#1962', 'name': None}, {'link': '/awards/vezina.html#1962', 'name': None}]",0
11.4,0,NHL,56,MTL,3320,34,14,0,1,138,0,0,0,0,22,1,0,0,0,0,1962-63,0,2.49,2,[],0
6.4,0,NHL,65,NYR,3900,35,36,0,1,0,0,0,7,3,22,1,0,0,0,0,1963-64,0,3.38,6,[],0
3.6,0,NHL,33,NYR,1938,36,17,0,1,109,0,0,5,2,10,1,0,0,0,0,1964-65,0,3.37,6,[],0
9.2,0,NHL,37,STL,2139,40,12,0,0,70,0,0,6,5,18,0,0,0,0,0,1968-69,0,0,2,"[{'link': '/awards/vezina.html#1969', 'name': None}]",0
7.1,0,NHL,32,STL,1839,41,9,0,2,67,0,0,5,5,18,2,0,0,0,0,1969-70,0,2.19,0,[],0
10.6,0,NHL,40,TOR,2329,42,11,0,0,73,0,0,4,4,24,0,0,0,0,0,1970-71,0,0,2,"[{'link': '/awards/nhl_all_star.html#1971', 'name': None}, {'link': '/awards/voting-1971.html#hart', 'name': 'Hart-5'}]",0
6.6,0,NHL,34,TOR,1965,43,13,0,0,86,0,0,5,2,16,0,0,0,0,0,1971-72,0,2.63,2,[],0
7.4,0,NHL,40,TOT,2197,44,15,0,2,103,0,0,6,3,15,2,0,0,0,0,1972-73,0,2.81,2,[],0
5.2,0,NHL,32,TOR,1717,44,14,0,0,87,0,0,6,1,8,0,0,0,0,0,1972-73,0,3.04,0,[],0
2.2,0,NHL,8,BOS,480,44,1,0,2,16,0,0,0,2,7,2,0,0,0,0,1972-73,0,2.00,2,[],0
0,0,WHA,31,EDO,1592,46,0,100,1,88,0,-0.01,0,1,0,1,0,0,0,.890,1974-75,803,3.32,2,[],715
