assists,team,goals,year,games_played,points,pim,age,plus_minus,league
21,Sherwood Park Crusaders,12,1993-94,31,33,36,15,0,AMBHL
9,Red Deer Rebels,3,1994-95,54,12,80,16,0,WHL
13,Red Deer Rebels,15,1995-96,71,28,139,17,0,WHL
32,Edmonton Ice,28,1996-97,66,60,127,18,0,WHL
45,Edmonton Ice,49,1997-98,72,94,130,19,0,WHL
1,Providence Bruins,3,1997-98,11,4,11,19,0,AHL
9,Providence Bruins,7,1998-99,55,16,172,20,-3,AHL
27,Providence Bruins,18,1999-00,60,45,200,21,3,AHL
7,Providence Bruins,9,2000-01,41,16,121,22,-19,AHL
21,3 Teams,17,2002-03,75,38,244,24,5,AHL
13,Providence Bruins,7,2002-03,39,20,152,24,5,AHL
4,Hartford Wolf Pack,3,2002-03,14,7,27,24,-3,AHL
4,Houston Aeros,7,2002-03,22,11,65,24,3,AHL
16,Milwaukee Admirals,15,2003-04,70,31,122,25,12,AHL
10,Providence Bruins,8,2004-05,72,18,235,26,-8,AHL
6,Augsburger Panther,16,2005-06,42,22,108,27,0,Germany
18,2 Teams,16,2006-07,52,34,56,28,0,Germany
14,Augsburger Panther,14,2006-07,35,28,38,28,0,Germany
4,Frankfurt Lions,2,2006-07,17,6,18,28,0,Germany
24,Frankfurt Lions,22,2007-08,55,46,36,29,0,Germany
