league,games_played,game_winning_goals,age,shots,points,power_play_assists,total_ice_time,team,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,shorthanded_goals,year,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
NHL,3,0,19,0,1,0,,TOR,[],0,0,0,0,1,0,1956-57,,0,2,0,0
NHL,67,0,20,0,36,0,,TOR,"[{'link': '/awards/calder.html#1958', 'name': None}]",0,0,16,0,20,0,1957-58,,0,67,0,0
NHL,63,0,21,0,49,0,,TOR,[],0,0,27,0,22,0,1958-59,,0,94,0,0
NHL,0,0,22,0,39,0,,TOR,[],0,0,21,0,18,0,1959-60,,0,61,0,0
NHL,0,0,23,0,84,0,,TOR,"[{'link': '/awards/nhl_all_star.html#1961', 'name': None}, {'link': '/awards/voting-1961.html#hart', 'name': 'Hart-4'}]",0,0,36,0,48,0,1960-61,,0,131,0,0
NHL,0,0,24,0,71,0,,TOR,"[{'link': '/awards/nhl_all_star.html#1962', 'name': None}]",0,0,38,0,33,0,1961-62,,0,87,0,0
NHL,67,0,25,0,73,0,,TOR,"[{'link': '/awards/nhl_all_star.html#1963', 'name': None}, {'link': '/awards/voting-1963.html#hart', 'name': 'Hart-5'}]",0,0,37,0,36,0,1962-63,,0,56,0,0
NHL,70,4,26,0,55,0,,TOR,"[{'link': '/awards/nhl_all_star.html#1964', 'name': None}]",0,20,29,0,26,0,1963-64,,6,66,0,0
NHL,59,4,27,0,51,0,,TOR,"[{'link': '/awards/nhl_all_star.html#1965', 'name': None}]",0,16,28,0,23,0,1964-65,,7,76,0,0
NHL,68,6,28,0,56,0,,TOR,"[{'link': '/awards/nhl_all_star.html#1966', 'name': None}]",0,22,24,0,32,0,1965-66,,10,68,0,0
NHL,63,3,29,0,46,0,,TOR,[],0,14,28,0,18,0,1966-67,,4,44,0,0
NHL,63,5,30,190,52,4,,TOT,[],13.7,24,26,4,26,0,1967-68,,2,32,0,22
NHL,50,4,30,151,36,3,,TOR,[],12.6,17,17,1,19,0,1967-68,,2,30,0,14
NHL,13,1,30,39,16,1,,DET,[],17.9,7,9,3,7,0,1967-68,,0,2,0,8
NHL,76,5,31,293,78,6,,DET,"[{'link': '/awards/nhl_all_star.html#1969', 'name': None}]",16.7,0,29,46,49,0,1968-69,,7,38,0,23
NHL,74,5,32,251,70,12,,DET,"[{'link': '/awards/nhl_all_star.html#1970', 'name': None}]",15.1,22,32,16,38,1,1969-70,,15,59,0,20
NHL,73,4,33,204,73,13,,TOT,[],15.2,19,42,7,31,2,1970-71,,10,41,1,28
NHL,35,2,33,104,32,5,,DET,[],13.5,7,18,3,14,1,1970-71,,6,30,1,12
NHL,38,2,33,100,41,8,,MTL,[],17.0,12,24,4,17,1,1970-71,,4,11,0,16
NHL,76,4,34,261,96,17,,MTL,[],16.5,25,53,42,43,4,1971-72,,14,36,2,34
NHL,78,5,35,242,93,17,,MTL,"[{'link': '/awards/nhl_all_star.html#1973', 'name': None}]",15.7,28,55,42,38,2,1972-73,,8,51,1,37
NHL,71,3,36,221,80,16,,MTL,[],14.0,21,49,16,31,2,1973-74,,8,47,1,32
WHA,73,0,37,268,82,0,,TRT,[],14.2,30,44,8,38,0,1974-75,,8,27,0,0
WHA,75,1,38,239,89,0,,TRT,[],14.2,27,55,-16,34,1,1975-76,,6,14,0,0
WHA,17,0,39,45,23,0,,BRB,[],6.7,1,20,-1,3,0,1976-77,,2,12,0,0
WHA,72,0,40,125,38,0,,BRB,[],11.2,8,24,-5,14,0,1977-78,,6,22,0,0
