bad_start,shutouts,points,goals_allowed_average,goals_saved_aboved_average,shots_againist,league,games_started,age,good_start_precentages,saves,pim,goals,good_starts,goals_allowed_precentage,goals_allowed,saves_percentage,year,team,loses,assists,ties,wins,games_played,minutes
0,3,0,3.44,0,0,ECAC,0,19,0,0,0,0,0,0,96,0,1968-69,Clarkson Knights,7,0,2,19,28,1676
0,4,0,3.06,0,0,ECAC,0,20,0,0,0,0,0,0,79,0,1969-70,Clarkson Knights,2,0,0,25,27,1550
0,1,0,2.37,0,0,ECAC,0,21,0,0,0,0,0,0,71,0,1970-71,Clarkson Knights,1,0,1,28,30,1800
0,0,0,4.09,0,0,CHL,0,22,0,0,0,0,0,0,15,0,1971-72,Dallas Black Hawks,2,0,1,0,5,220
0,0,0,4.57,0,0,WHL,0,22,0,0,0,0,0,0,43,0,1971-72,Seattle Totems,7,0,0,3,10,564
0,0,0,3.60,0,0,WHL,0,23,0,0,0,0,0,0,45,0,1972-73,Seattle Totems,6,0,0,7,13,750
0,2,0,3.66,0,0,WHL,0,24,0,0,0,0,0,0,165,0,1973-74,Seattle Totems,20,0,3,22,46,2703
0,1,0,3.91,0,0,CHL,0,25,0,0,0,0,0,0,168,0,1974-75,Seattle Totems,20,0,7,14,48,2580
0,2,0,3.37,0,0,NAPro,0,26,0,0,0,0,0,0,60,0,1975-76,Beauce Jaros,0,0,0,0,19,1067
0,1,0,2.44,0,0,CHL,0,26,0,0,0,0,0,0,39,0,1975-76,Tulsa Oilers,3,0,0,13,17,958
0,1,0,3.45,0,0,CHL,0,27,0,0,0,0,0,0,135,0,1976-77,Tulsa Oilers,14,0,6,20,40,2347
0,1,0,3.57,0,0,PHL,0,28,0,0,0,0,0,0,104,0,1977-78,Phoenix Roadrunners,0,0,0,0,31,1747
0,1,0,3.21,0,0,PHL,0,29,0,0,0,0,0,0,100,0,1978-79,Phoenix Roadrunners,0,0,0,0,31,1872
