year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1985-86,16,37,103,38,0,MJHL,43,Winnipeg South Blues,75
1986-87,17,23,43,41,0,WHL,49,Swift Current Broncos,64
1987-88,18,53,45,64,0,WHL,59,Swift Current Broncos,117
1987-88,18,4,6,2,0,WJC-A,7,Canada,6
1988-89,19,58,92,48,0,WHL,51,Swift Current Broncos,106
1988-89,19,3,14,4,0,WJC-A,7,Canada,7
1989-90,20,11,35,15,0,AHL,26,Adirondack Red Wings,26
1990-91,21,1,8,3,0,AHL,11,Adirondack Red Wings,4
1991-92,22,25,56,24,0,AHL,46,Adirondack Red Wings,49
1995-96,26,4,8,0,0,AHL,3,Saint John Flames,4
1996-97,27,0,2,1,0,AHL,3,Providence Bruins,1
1998-99,29,7,14,7,-7,IHL,24,Manitoba Moose,14
1998-99,29,0,0,3,0,Germany,13,EV Landshut,3
