age,win,shotsPercentage,even_strength_goals,assists,plus_minus,league,games_played,shorthanded_goals,year,game_winning_goals,shots,goals,average_ice_time,power_play_goals,pim,total_ice_time,team,points
18,,11.1,1,1,1,NHL,6,0,2013-14,0,9,1,81,0,2,27,DAL,2
20,,0.0,0,1,-2,NHL,10,0,2015-16,0,11,0,135,0,2,26,DAL,1
