assists,game_winning_goals,goals,age,average_ice_time,offensive_point_share,defensive_point_share,even_strength_goals,total_ice_time,power_play_assists,positions,overall_point_share,even_strength_assists,team,link,shorthanded_assists,pim,power_play_goals,plus_minus,name,shotsPercentage,year,points,shorthanded_goals,games_played,shots
36,1,24,23,,4.0,0.5,19,,17,RW,4.5,18,CLR,/players/p/paiemwi01.html,1,80,5,-30,Wilf Paiement,11.7,1979,60,0,65,206
34,3,23,24,,3.2,0.4,13,,11,C,3.6,23,CLR,/players/v/valiqja01.html,0,12,8,-42,Jack Valiquette,14.5,1979,57,2,76,159
26,0,23,22,,3.1,0.6,9,,9,C,3.7,17,CLR,/players/g/gardnpa01.html,0,32,14,-25,Paul Gardner,13.5,1979,49,0,64,170
34,0,9,26,,2.5,3.4,5,,14,D,5.9,20,CLR,/players/v/vanbojo01.html,0,46,4,-26,John Van Boxmeer,4.8,1979,43,0,76,189
28,0,14,21,,3.1,2.3,9,,10,D,5.4,18,CLR,/players/b/beckba01.html,0,91,5,-30,Barry Beck,6.5,1979,42,0,63,217
18,1,23,32,,1.8,0.9,15,,8,LW,2.7,10,CLR,/players/c/crotega01.html,0,18,8,-28,Gary Croteau,22.1,1979,41,0,79,104
17,3,19,21,,1.5,0.9,14,,4,RW,2.4,13,CLR,/players/p/piercra01.html,0,35,4,-21,Randy Pierce,13.1,1979,36,1,70,145
8,3,20,23,,0.6,0.8,18,,1,RW,1.4,7,CLR,/players/d/delorro01.html,0,68,2,-30,Ron Delorme,23.5,1979,28,0,77,85
17,1,6,20,,0.1,0.7,6,,1,C,0.7,16,CLR,/players/m/malinme01.html,0,10,0,-17,Merlin Malinowski,7.9,1979,23,0,54,76
13,2,6,23,,-0.6,0.6,4,,0,C,0.0,12,CLR,/players/k/klassra01.html,1,12,1,-25,Ralph Klassen,6.0,1979,19,1,64,100
10,0,8,30,,-0.8,0.9,5,,0,C,0.1,9,CLR,/players/c/comeare01.html,1,16,1,-20,Rey Comeau,9.4,1979,18,2,70,85
15,0,3,24,,-0.3,0.5,3,,5,LW,0.2,10,CLR,/players/s/sprucan01.html,0,31,0,-18,Andy Spruce,5.3,1979,18,0,47,57
12,1,5,22,,0.5,0.1,3,,7,C,0.6,5,CLR,/players/c/contijo01.html,0,6,2,-19,Joe Contini,19.2,1979,17,0,30,26
13,0,3,25,,0.4,1.3,2,,5,D,1.7,8,CLR,/players/o/owchade01.html,0,27,1,-33,Dennis Owchar,3.9,1979,16,0,50,77
10,0,1,29,,-0.5,1.8,1,,2,D,1.3,8,CLR,/players/c/chrismi01.html,0,88,0,-44,Mike Christie,2.0,1979,11,0,68,50
7,0,1,20,,-0.5,0.1,1,,3,LW,-0.4,4,CLR,/players/g/gillimi01.html,0,6,0,-18,Mike Gillis,1.9,1979,8,0,30,54
2,0,4,24,,-0.3,0.1,2,,2,LW,-0.2,0,CLR,/players/l/lochebi01.html,0,14,1,-15,Bill Lochead,6.3,1979,6,1,27,64
4,0,2,31,,-0.5,2.4,1,,2,D,1.9,2,CLR,/players/b/beverni01.html,0,6,0,-16,Nick Beverley,4.8,1979,6,1,52,42
