year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1944-45,18,0,0,0,0,OHA-B,2,DeLasalle Oaklands,0
1945-46,19,2,8,6,0,High-ON,14,DeLasalle Oaklands,8
1946-47,20,8,19,3,0,Britain,8,Perth Panthers,11
1947-48,21,0,6,1,0,IHL,3,Detroit Metal Moldings,1
1948-49,22,0,0,1,0,IHL,2,Detroit Jerry Lynch,1
1949-50,23,1,6,2,0,CBSHL,5,Sydney Millionaires,3
1949-50,23,6,8,2,0,Al-Cup,9,Sydney Millionaires,8
1950-51,24,1,16,4,0,QMHL,19,Quebec Aces,5
1952-53,26,1,12,7,0,WHL,13,Saskatoon Quakers,8
1953-54,27,2,2,1,0,WHL,6,Saskatoon Quakers,3
