giveaways,league,games_played,game_winning_goals,age,faceoff_loses,total_shots,shots,points,hits,power_play_assists,total_ice_time,team,takeaways,faceoff_percentage,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,faceoff_wins,shorthanded_goals,year,blocks,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
0,NHL,10,0,20,0,0,6,0,0,0,78,WSH,0,0,[],0.0,0,0,-1,0,0,0,2000-01,0,7:47,0,2,0,0
0,NHL,61,1,21,0,0,73,10,0,0,588,WSH,0,0,[],9.6,6,3,-8,7,0,0,2001-02,0,9:39,1,44,0,3
0,NHL,1,0,22,0,0,0,0,0,0,4,WSH,0,0,[],0,0,0,0,0,0,0,2002-03,0,3:30,0,0,0,0
0,NHL,71,1,23,0,0,92,12,0,0,810,WSH,0,0,[],7.6,6,5,-9,7,0,0,2003-04,0,11:25,1,37,0,5
0,NHL,71,2,25,0,0,134,38,0,6,1099,WSH,0,0,[],14.9,11,18,-2,20,0,5,2005-06,0,15:29,4,39,1,11
0,NHL,64,2,26,0,0,111,32,0,6,1081,WSH,0,0,[],14.4,9,16,-13,16,0,3,2006-07,0,16:53,4,22,2,8
12,NHL,76,3,27,8,201,127,13,75,2,1087,TOT,25,57.9,[],4.7,5,7,-11,6,11,0,2007-08,35,14:18,1,36,0,5
8,NHL,56,1,27,5,147,98,7,49,0,824,WSH,18,58.3,[],2.0,1,5,-11,2,7,0,2007-08,20,14:43,1,25,0,5
4,NHL,20,2,27,3,54,29,6,26,2,263,VAN,7,57.1,[],13.8,4,2,0,4,4,0,2007-08,15,13:10,0,11,0,0
11,NHL,59,1,28,15,125,82,15,93,0,727,TBL,10,16.7,[],9.8,6,7,-14,8,3,0,2008-09,31,12:19,2,24,0,7
0,NHL,9,0,29,10,14,8,3,14,0,97,VAN,1,23.1,[],12.5,1,2,3,1,3,0,2009-10,5,10:45,0,6,0,2
