year,age,goals,pim,assists,plus_minus,league,games_played,team,points
2004-05,15,2,88,9,0,QAAA,39,C.C. Lemoyne Riverains,11
2005-06,16,1,112,10,5,QMJHL,60,Lewiston MAINEiacs,11
2006-07,17,5,141,27,34,QMJHL,70,Lewiston MAINEiacs,32
2007-08,18,11,143,24,0,QMJHL,66,Lewiston MAINEiacs,35
2008-09,19,9,125,29,23,QMJHL,61,Quebec Remparts,38
2009-10,20,2,80,7,-8,AHL,75,Adirondack Phantoms,9
2010-11,21,3,120,11,-9,AHL,78,Adirondack Phantoms,14
2011-12,22,2,116,4,-6,AHL,63,2 Teams,6
2011-12,22,2,55,3,-6,AHL,32,Adirondack Phantoms,5
2011-12,22,0,61,1,0,AHL,31,Hershey Bears,1
2012-13,23,2,87,9,17,AHL,67,2 Teams,11
2012-13,23,1,77,4,5,AHL,52,Hershey Bears,5
2012-13,23,1,10,5,12,AHL,15,Toronto Marlies,6
