pim,team,assists,plus_minus,points,league,games_played,year,age,goals
0,Saskatoon Jr. Quakers,6,0,18,N-SJHL,8,1941-42,16,12
26,Saskatoon Jr. Quakers,10,0,24,N-SJHL,8,1942-43,17,14
2,Saskatoon Jr. Quakers,1,0,2,N-SJHL,1,1943-44,18,1
2,Univerity of Saskatchewan,3,0,9,SAHA,2,1943-44,18,6
9,Saskatoon Navy,11,0,26,SSHL,11,1943-44,18,15
14,Univerity of Saskatchewan,10,0,29,N-SJHL,9,1944-45,19,19
21,Indianapolis Capitols,18,0,42,AHL,34,1946-47,21,24
8,Indianapolis Capitols,25,0,51,AHL,42,1947-48,22,26
0,Montreal Royals,4,0,5,QMHL,6,1951-52,26,1
4,2 Teams,22,0,45,AHL,47,1951-52,26,23
2,Buffalo Bisons,3,0,5,AHL,9,1951-52,26,2
2,Cleveland Barons,19,0,40,AHL,38,1951-52,26,21
2,Providence Reds,7,0,17,AHL,19,1953-54,28,10
8,Calgary Stampeders,49,0,82,WHL,70,1954-55,29,33
10,Calgary Stampeders,50,0,82,WHL,66,1955-56,30,32
20,Calgary Stampeders,26,0,45,WHL,63,1956-57,31,19
22,Saskatoon/St. Paul Saints,31,0,54,WHL,58,1957-58,32,23
26,Saskatoon Quakers,29,0,55,SSHL,23,1959-60,34,26
