year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1999-00,15,18,6,16,0,Den-Jr.,36,Herning IK Jr.,34
1999-00,15,3,0,4,-1,WJ18-B,5,Denmark,7
2000-01,16,18,6,19,0,Denmark,38,Herning IK,37
2000-01,16,2,2,2,4,WJC-C,4,Denmark,4
2000-01,16,2,0,1,1,WJ18-B,3,Denmark,3
2001-02,17,0,0,1,0,Sweden,20,MIF Redhawks Malmo,1
2001-02,17,15,8,27,0,Swe-Jr.,29,MIF Redhawks Malmo Jr.,42
2001-02,17,4,0,10,9,WJC-C,4,Denmark,14
2001-02,17,1,0,2,1,WJ18-B,3,Denmark,3
2001-02,17,1,0,1,1,WC-B,5,Denmark,2
2001-02,17,0,0,1,3,SEL,20,Malmo IF,1
2002-03,18,3,10,6,0,Sweden,47,MIF Redhawks Malmo,9
2002-03,18,1,0,3,0,Swe-Jr.,2,MIF Redhawks Malmo Jr.,4
2002-03,18,3,0,7,2,WJC-B,5,Denmark,10
2002-03,18,0,4,0,-5,WC-A,6,Denmark,0
2002-03,18,3,10,6,-6,SEL,47,Malmo IF,9
2003-04,19,9,28,7,0,Sweden,50,MIF Redhawks Malmo,16
2003-04,19,3,2,5,0,Sweden-Q,10,MIF Redhawks Malmo,8
2003-04,19,0,0,3,-10,WC-A,6,Denmark,3
2003-04,19,9,28,7,-7,SEL,50,Malmo IF,16
2004-05,20,8,6,7,0,Sweden,49,IF Malmo Redhawks,15
2004-05,20,7,0,2,0,Sweden-Q,10,IF Redhawks Malmo,9
2004-05,20,2,0,3,2,Oly-Q,3,Denmark,5
2004-05,20,3,0,0,-3,WC-A,6,Denmark,3
2004-05,20,8,6,7,-3,SEL,49,Malmo IF,15
2005-06,21,5,22,13,0,Sweden,50,Timra IK,18
2005-06,21,3,4,0,-2,WC-A,6,Denmark,3
2005-06,21,5,22,13,-18,SEL,50,Timra IK,18
2006-07,22,20,10,24,7,AHL,54,Bridgeport Sound Tigers,44
2006-07,22,0,6,3,1,WC-A,6,Denmark,3
2007-08,23,10,18,28,6,AHL,48,Bridgeport Sound Tigers,38
2009-10,25,2,6,3,2,WC-A,7,Denmark,5
2011-12,27,0,8,3,-4,WC-A,7,Denmark,3
2012-13,28,4,10,20,0,Finland,27,Lukko Rauma,24
2012-13,28,4,10,20,9,SM-liiga,27,Lukko Rauma,24
2016-17,32,0,0,2,-1,WCup,6,Team Europe,2
2016-17,32,1,0,3,0,Internationa,4,Denmark (all),4
2016-17,32,0,0,3,-3,OGQ,3,Denmark,3
