bad_start,shutouts,points,goals_allowed_average,goals_saved_aboved_average,shots_againist,league,games_started,age,good_start_precentages,saves,pim,goals,good_starts,goals_allowed_precentage,goals_allowed,saves_percentage,year,team,loses,won,assists,ties,wins,games_played,minutes
0,0,0,5.00,0,0,NHL,0,32,0,0,0,0,0,0,5,0,1937-38,CBH,1,SC,0,0,0,1,60
0,0,0,2.36,0,0,NHL,0,34,0,0,0,0,0,0,5,0,1939-40,CBH,2,,0,0,0,2,127
