assists,game_winning_goals,goals,age,average_ice_time,offensive_point_share,defensive_point_share,even_strength_goals,total_ice_time,power_play_assists,positions,overall_point_share,even_strength_assists,team,link,shorthanded_assists,pim,power_play_goals,plus_minus,name,shotsPercentage,year,points,shorthanded_goals,games_played,shots
50,2,34,28,19:55,8.8,1.7,24,1594,14,C,10.5,36,OTT,/players/s/spezzja01.html,0,36,10,11,Jason Spezza,14.7,2012,84,0,80,232
59,5,19,21,25:19,8.6,4.5,16,2051,25,D,13.1,34,OTT,/players/k/karlser01.html,0,42,3,16,Erik Karlsson,7.3,2012,78,0,81,261
25,3,35,27,19:33,6.5,1.3,24,1506,5,RW,7.8,19,OTT,/players/m/michami01.html,1,32,10,4,Milan Michalek,16.5,2012,60,1,77,212
32,4,27,39,18:57,5.7,1.8,17,1421,7,RW,7.5,24,OTT,/players/a/alfreda01.html,1,18,7,16,Daniel Alfredsson,14.1,2012,59,3,75,191
32,3,15,24,14:39,3.6,1.0,14,1201,3,LW,4.6,29,OTT,/players/f/foligni01.html,0,124,1,2,Nick Foligno,9.8,2012,47,0,82,153
20,0,17,25,15:35,2.5,0.8,13,1278,4,C,3.3,16,OTT,/players/g/greenco01.html,0,46,4,-4,Colin Greening,9.2,2012,37,0,82,184
32,1,5,37,22:15,2.8,2.2,3,1647,12,D,5.0,19,OTT,/players/g/gonchse01.html,1,55,2,-4,Sergei Gonchar,3.8,2012,37,0,74,131
26,2,6,35,23:37,2.3,4.9,3,1724,8,D,7.1,16,OTT,/players/k/kubafi01.html,2,26,3,26,Filip Kuba,7.7,2012,32,0,73,78
17,2,12,22,17:21,2.2,1.2,11,850,4,C,3.4,13,OTT,/players/t/turriky01.html,0,27,1,12,Kyle Turris,9.0,2012,29,0,49,133
15,0,13,32,12:48,2.0,0.3,11,921,4,RW,2.3,11,OTT,/players/n/neilch01.html,0,178,2,-10,Chris Neil,10.2,2012,28,0,72,127
12,3,14,23,14:04,1.3,1.0,11,1140,0,C,2.3,11,OTT,/players/s/smithza01.html,1,98,1,4,Zack Smith,10.4,2012,26,2,81,134
17,1,8,25,14:10,0.5,1.3,6,1147,0,RW,1.8,15,OTT,/players/c/condrer01.html,2,30,0,11,Erik Condra,5.7,2012,25,2,81,140
14,1,5,33,19:07,0.9,3.4,1,1529,0,D,4.3,12,OTT,/players/p/phillch02.html,2,16,4,12,Chris Phillips,5.9,2012,19,0,80,85
12,1,5,21,18:54,0.7,2.0,5,1549,1,D,2.7,10,OTT,/players/c/cowenja01.html,1,56,0,-4,Jared Cowen,8.6,2012,17,0,82,58
10,4,6,24,11:29,0.7,0.8,6,643,0,LW,1.5,10,OTT,/players/b/butlebo01.html,0,12,0,8,Bobby Butler,7.0,2012,16,0,56,86
6,1,5,23,11:20,-0.3,0.5,5,737,1,LW,0.2,4,OTT,/players/d/daugaka01.html,1,12,0,-2,Kaspars Daugavins,6.5,2012,11,0,65,77
6,0,2,28,10:38,0.2,0.3,1,340,0,C,0.5,6,OTT,/players/w/winchje01.html,0,22,0,2,Jesse Winchester,3.8,2012,8,1,32,52
7,0,1,24,14:39,0.4,0.6,1,513,0,D,1.0,7,OTT,/players/l/leebr01.html,0,27,0,-2,Brian Lee,6.7,2012,8,0,35,15
3,1,3,23,11:45,0.1,0.5,3,329,0,C,0.6,3,OTT,/players/o/obrieji01.html,0,4,0,6,Jim O'Brien,8.1,2012,6,0,28,37
2,0,3,22,12:10,0.1,-0.2,3,268,0,RW,0.0,2,OTT,/players/d/dacosst01.html,0,8,0,-9,Stephane Da Costa,9.7,2012,5,0,22,31
2,1,3,31,7:51,-0.3,0.2,2,431,0,C,-0.2,2,OTT,/players/k/konopze01.html,0,193,1,-4,Zenon Konopka,8.8,2012,5,0,55,34
2,0,2,25,14:06,0.3,0.2,2,141,0,C,0.5,2,OTT,/players/r/reginpe01.html,0,2,0,3,Peter Regin,13.3,2012,4,0,10,15
3,0,1,21,15:14,0.1,-0.4,1,366,1,D,-0.3,2,OTT,/players/r/rundbda01.html,0,6,0,-11,David Rundblad,3.8,2012,4,0,24,26
4,0,0,30,55:26,0.0,0.0,0,3492,0,G,11.7,0,OTT,/players/a/andercr01.html,0,4,0,0,Craig Anderson,,2012,4,0,63,0
2,0,1,31,11:55,0.0,0.5,1,345,0,D,0.6,2,OTT,/players/c/carknma01.html,0,33,0,0,Matt Carkner,5.9,2012,3,0,29,17
2,0,1,27,17:08,0.2,0.4,1,240,0,D,0.5,2,OTT,/players/g/gilroma01.html,0,2,0,0,Matt Gilroy,5.0,2012,3,0,14,20
2,0,0,25,11:27,-0.3,0.1,0,172,0,LW,-0.1,2,OTT,/players/k/klinkro01.html,0,2,0,0,Rob Klinkhammer,0.0,2012,2,0,15,26
1,0,0,21,9:49,-0.1,0.1,0,88,0,LW,0.0,1,OTT,/players/f/filatni01.html,0,4,0,1,Nikita Filatov,0.0,2012,1,0,9,6
