assists,game_winning_goals,goals,age,average_ice_time,offensive_point_share,defensive_point_share,even_strength_goals,total_ice_time,power_play_assists,positions,overall_point_share,even_strength_assists,team,link,shorthanded_assists,pim,power_play_goals,plus_minus,name,shotsPercentage,year,points,shorthanded_goals,games_played,shots
50,5,44,25,22:05,9.6,2.4,25,1811,23,C,12.0,26,OTT,/players/y/yashial01.html,1,54,19,16,Alexei Yashin,13.1,1999,94,0,82,337
25,4,31,29,18:45,5.3,1.7,24,1444,6,LW,7.0,19,OTT,/players/m/mceacsh01.html,0,46,7,8,Shawn McEachern,13.9,1999,56,0,77,223
35,3,15,26,17:18,3.3,1.7,9,1332,10,RW,4.9,25,OTT,/players/d/dackean01.html,0,30,6,9,Andreas Dackell,14.0,1999,50,0,77,107
26,6,21,27,17:08,3.5,2.6,17,1371,0,LW,6.1,25,OTT,/players/a/arvedma01.html,1,50,0,33,Magnus Arvedson,15.4,1999,47,4,80,136
16,6,21,25,14:39,3.4,1.0,14,1011,8,C,4.4,8,OTT,/players/j/johanan01.html,0,34,7,1,Andreas Johansson,14.6,1999,37,0,69,144
26,3,10,23,13:03,2.1,1.3,8,1031,8,C,3.4,18,OTT,/players/p/prospva01.html,0,58,2,8,Vinny Prospal,8.8,1999,36,0,79,114
31,0,4,28,23:49,2.2,5.1,2,1882,14,D,7.3,16,OTT,/players/y/yorkja01.html,1,48,2,17,Jason York,2.3,1999,35,0,79,177
22,5,11,26,17:22,1.9,1.3,8,1007,8,RW,3.2,14,OTT,/players/a/alfreda01.html,0,14,3,8,Daniel Alfredsson,6.7,1999,33,0,58,163
16,6,16,23,13:44,2.1,1.7,15,1112,0,C,3.7,15,OTT,/players/b/bonkra01.html,1,48,0,15,Radek Bonk,14.5,1999,32,1,81,110
15,2,15,20,13:59,2.5,1.5,14,839,2,LW,4.0,13,OTT,/players/h/hossama01.html,0,37,1,18,Marian Hossa,12.1,1999,30,0,60,124
21,1,8,21,23:27,2.2,4.0,5,1688,10,D,6.1,10,OTT,/players/r/reddewa01.html,1,54,3,7,Wade Redden,6.3,1999,29,0,72,127
21,0,4,32,23:51,1.1,4.9,1,1884,14,D,6.0,7,OTT,/players/k/kravcig01.html,0,32,3,14,Igor Kravchuk,2.3,1999,25,0,79,171
12,1,7,24,19:42,1.5,4.0,5,1202,6,D,5.5,6,OTT,/players/s/salosa01.html,0,24,2,20,Sami Salo,6.6,1999,19,0,61,106
11,0,6,31,11:07,0.1,1.0,5,878,0,C,1.1,11,OTT,/players/v/vanalsh01.html,0,30,0,3,Shaun Van Allen,12.8,1999,17,1,79,47
8,1,4,26,12:52,-0.3,1.0,4,759,0,C,0.6,7,OTT,/players/g/gardibr01.html,1,43,0,6,Bruce Gardiner,5.7,1999,12,0,59,70
11,0,1,28,18:37,0.4,3.3,1,931,1,D,3.7,10,OTT,/players/l/laukkja01.html,0,40,0,18,Janne Laukkanen,2.2,1999,12,0,50,46
