pim,team,assists,plus_minus,points,league,games_played,year,age,goals
0,Toronto Dentals,0,0,0,OHA-Sr.,2,1918-19,20,0
0,University of Toronto,3,0,6,OHA-Sr.,2,1920-21,22,3
0,University of Toronto,4,0,8,Al-Cup,5,1920-21,22,4
4,Sault Ste. Marie Greyhounds,0,0,0,NOHA,2,1922-23,24,0
4,Sault Ste. Marie Greyhounds,3,0,7,Al-Cup,5,1922-23,24,4
8,Sault Ste. Marie Greyhounds,1,0,2,NOHA,7,1923-24,25,1
8,Windsor Hornets,2,0,2,Can-Pro,8,1928-29,30,0
2,Windsor Bulldogs,1,0,1,IHL,6,1930-31,32,0
2,Windsor Bulldogs,0,0,1,IHL,6,1931-32,33,1
4,Windsor Bulldogs,2,0,2,IHL,6,1932-33,34,0
