pim,team,assists,plus_minus,points,league,games_played,year,age,goals
0,Toronto St. Patricks,0,0,3,OHA-Sr.,8,1916-17,18,3
0,Toronto Dentals,6,0,16,OHA-Sr.,7,1918-19,20,10
0,Toronto Dentals,0,0,1,OHA-Sr.,6,1919-20,21,1
0,University of Toronto,3,0,8,OHA-Sr.,9,1920-21,22,5
0,University of Toronto,4,0,11,OHA-Sr.,10,1921-22,23,7
6,Sault Ste. Marie Greyhounds,5,0,7,NOHA,8,1922-23,24,2
6,Sault Ste. Marie Greyhounds,5,0,9,NOHA,8,1923-24,25,4
8,Sault Ste. Marie Greyhounds,5,0,8,CHL,19,1925-26,27,3
2,Detroit Greyhounds,0,0,0,AHA,6,1926-27,28,0
2,Windsor Hornets,1,0,4,Can-Pro,10,1927-28,29,3
14,Windsor Hornets,4,0,13,Can-Pro,40,1928-29,30,9
22,Windsor Bulldogs,10,0,23,IHL,41,1929-30,31,13
28,Windsor Bulldogs,6,0,21,IHL,44,1930-31,32,15
26,Windsor Bulldogs,15,0,21,IHL,47,1931-32,33,6
26,Windsor Bulldogs,5,0,11,IHL,44,1932-33,34,6
0,Windsor Bulldogs,1,0,1,IHL,32,1933-34,35,0
0,Windsor Bulldogs,0,0,0,IHL,1,1934-35,36,0
