shots_againist,good_start_precentages,ties,saves,minutes,games_played,assists,year,goals,wins,goals_allowed_average,league,games_started,goals_allowed,goals_allowed_precentage,goals_saved_aboved_average,loses,good_starts,saves_percentage,age,pim,shutouts,points,won,bad_start,team
35,0,0,31,59,1,0,2006-07,0,0,4.07,NHL,0,4,0,0,1,0,.886,28,0,0,0,,0,NYI
